pid,smd_prp,Country,MPA,MPA_shr,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,precip,daysrain,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,ruins,sargassum,roads_min_dist
2784,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.15000343322754,0.001831499976106,98.73174285888672,27.043956756591797,0,0,0,0,0.001769,71378.76010621055,63491.92183764214,0,0,33545.028326340696
2785,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.15000343322754,0.001831499976106,98.73174285888672,27.043956756591797,0,0,0,0,0.001769,69189.63401418633,58491.95164555396,0,0,31012.430177628332
2786,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.15000343322754,0.001831499976106,98.73174285888672,27.043956756591797,0,0,0,0,0.001359,67301.71814181033,53492.35325678217,0,0,28548.867445724783
2787,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.15000343322754,0.001831499976106,98.73174285888672,27.043956756591797,0,0,0,0,0.001359,65740.9702226856,48493.24664425603,0,0,26668.272383975003
2788,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.400936126708984,0,53.76866912841797,11.690476417541504,0,0,0,0,0.001359,64531.134936616894,43494.80550015244,0,0,25674.279190859666
2789,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.400936126708984,0,53.76866912841797,11.690476417541504,0,0,0,0,0.001938,63692.212949858666,38497.292087414186,0,0,25674.27131010983
2790,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.400936126708984,0,53.76866912841797,11.690476417541504,0,0,0,0,0.001508,63238.96725272394,33501.12324875167,0,0,26668.014971754008
2791,4.68544719e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.400936126708984,0,53.76866912841797,11.690476417541504,1.562422839274276,0,0,0,0.001508,63179.697603517736,28507.00572508205,0,0,21824.747014065655
2792,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,26.400936126708984,0,53.76866912841797,11.690476417541504,3.627148196552904,0,0,0,0.001508,63515.50475067229,23516.243556871224,0,0,17078.966995911647
2793,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.52000617980957,0,53.41111373901367,11.637362480163574,0,0,0,0,0.001857,64240.19023799742,18531.540828886053,0,0,12551.44815205376
2794,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,26.52000617980957,0,53.41111373901367,11.637362480163574,3.627148196552904,0,0,0,0.001462,65340.812353078814,13559.567645261961,0,0,8640.538862405125
2795,4.5489696584e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,366.05420289371386,21963,0,0,0,26.52000617980957,0,53.41111373901367,11.637362480163574,5.905509528957694,0,0,0,0.001462,66798.78626758141,8622.343698123557,0,0,3887.845219498391
2796,7.28069417699e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,5858.752428804677,351525,0,0,0,26.52000617980957,0,53.41111373901367,11.637362480163574,8.675862634034349,0,0,0,0.001462,68591.3225799119,3855.6688380446153,0,0,1000
2797,0.001839685722783,Honduras,NA,NA,60,smud_prop,8046969.5421636505,14803.894978388123,888234,1,0,1,26.52000617980957,0,53.41111373901367,11.637362480163574,9.602713146852182,0,0.409449831167664,1,0.002163,70692.96939836306,721.5162403671275,0,0,0
2798,0.004817439253806,Honduras,NA,NA,60,smud_prop,8046969.5421636505,38765.78694660047,2325947,1,1,1,26.52000617980957,0,53.41111373901367,11.637362480163574,10.565319152497645,0,0.921862809080383,1,0.002163,73077.05518431397,0,0,0,0
2799,0.001388053336893,Honduras,NA,NA,60,smud_prop,8046969.5421636505,11169.622924876592,670177,1,1,1,26.83544921875,0,53.24042510986328,11.800366401672363,9.321042658178529,0,0.459780523570437,1,0.001894,75596.72234005337,1552.3874519359658,0,0,0
2800,4.41441294211e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3552.26464916922,213136,1,1,1,26.83544921875,0,53.24042510986328,11.800366401672363,8.175622079362812,0,0.02918940681877,0,0.001894,78311.37748845397,6543.814781078418,0,1,1000
2801,1.3646908975e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,109.81626086650476,6589,0,0,0,26.83544921875,0,53.24042510986328,11.800366401672363,4.707873522268143,0,0,0,0.002427,81243.52143955903,11544.183066899843,0,0,1000
2802,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.83544921875,0,53.24042510986328,11.800366401672363,0,0,0,0,0.002427,84370.47333623627,16545.350999480685,0,0,1000
2803,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,26.83544921875,0,53.24042510986328,11.800366401672363,3.627148196552904,0,0,0,0.001931,87671.38217672594,21546.730603375672,0,0,3887.711328501553
2804,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,27.1038818359375,0.016483519226313,53.15792465209961,11.754578590393066,3.627148196552904,0,0,0,0.001931,91127.33684771156,26548.17462082738,0,0,8640.130121922051
2805,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.1038818359375,0.016483519226313,53.15792465209961,11.754578590393066,0,0,0,0,0.001931,94721.3584755861,31549.627208479218,0,0,13587.12093587241
2806,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,27.1038818359375,0.016483519226313,53.15792465209961,11.754578590393066,1.059588169169556,0,0,0,0.00297,98438.31569325367,27192.44873267059,0,0,18565.003717804375
2807,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.1038818359375,0.016483519226313,53.15792465209961,11.754578590393066,0,0,0,0,0.002617,102264.7944538368,22792.455009662353,0,0,23553.29453509814
2808,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.1038818359375,0.016483519226313,53.15792465209961,11.754578590393066,0,0,0,0,0.002617,106188.94537943458,18697.398078906943,0,0,28546.306208661583
2809,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,27.216110229492188,2.761904716491699,1765.7628173828125,216.92124938964844,1.059588169169556,0,0,0,0.002617,110200.32434634457,15156.435462448399,0,0,30304.649576194002
2810,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.216110229492188,2.761904716491699,1765.7628173828125,216.92124938964844,0,0,0,0,0.003341,114289.73636307423,12480.186230750765,0,0,29874.530993483342
2811,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.216110229492188,2.761904716491699,1765.7628173828125,216.92124938964844,0,0,0,0,0.003465,118449.08868534256,10566.492433934445,0,0,30304.24119481798
2812,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.216110229492188,2.761904716491699,1765.7628173828125,216.92124938964844,0,0,0,0,0.003465,122671.25626503435,10809.152026059184,0,0,31557.49285076889
2813,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.216110229492188,2.761904716491699,1765.7628173828125,216.92124938964844,0,0,0,0,0.003465,126949.96074972667,12998.706612143493,0,0,33539.23347625268
2814,2.34272359e-7,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,27.216110229492188,2.761904716491699,1765.7628173828125,216.92124938964844,1.059588169169556,0,0,0,0.003038,131279.66306933496,15825.86710600316,0,0,36007.85895540503
2815,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.787181854248047,5.827838897705078,1796.3890380859375,219.10989379882812,0,0,0,0,0.003038,135655.4689529978,19511.338431155644,0,0,38535.494547876355
2816,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.787181854248047,5.827838897705078,1796.3890380859375,219.10989379882812,0,0,0,0,0.003975,140073.04635110093,23684.200110355763,0,0,41422.51488614049
2817,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.787181854248047,5.827838897705078,1796.3890380859375,219.10989379882812,0,0,0,0,0.003975,144528.55357909587,28128.32070831151,0,0,44692.757021841804
2818,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,22.93208885192871,0.120879121124744,2870.27099609375,258.5952453613281,0,0,1,0,7.16e-4,99249.5260647787,68843.41637053662,0,0,10998.03468485751
2819,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,22.93208885192871,0.120879121124744,2870.27099609375,258.5952453613281,0,0,1,0,8.65e-4,103282.93016747256,66342.89888734899,0,0,8636.168473017558
2820,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,22.93208885192871,0.120879121124744,2870.27099609375,258.5952453613281,1.531305466872124,0,1,0,8.65e-4,107397.66963232975,64035.17488377828,0,0,8636.27108560461
2821,4.548969658e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,70.37287599477804,10415,0,0,0,25.358081817626953,2.067765474319458,2992.98388671875,256.1044006347656,4.267917909141484,0,1,0,0.001127,111584.762850219,62045.15469730889,0,0,8636.472776687104
2822,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.358081817626953,2.067765474319458,2992.98388671875,256.1044006347656,0,0,1,0,0.001127,115836.37880704745,60404.28065964717,0,0,5999.510972163963
2823,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.358081817626953,2.067765474319458,2992.98388671875,256.1044006347656,0,0,1,0,8.83e-4,120145.68157434957,59141.654466927976,0,0,3886.4804396586273
2824,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.358081817626953,2.067765474319458,2992.98388671875,256.1044006347656,0,0,1,0,8.83e-4,124506.69423207513,58281.897534589036,0,0,1000
2825,2.4150482448e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,373.609637852451,55294,0,0,0,25.358081817626953,2.067765474319458,2992.98388671875,256.1044006347656,5.925884518062498,0,1,0,0.001115,128914.18085446456,57843.00913424091,0,0,0
2826,9.097939317e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,140.74575200502616,20830,0,0,0,26.458114624023438,6.095238208770752,2864.115234375,252.74725341796875,4.954034973940295,0,1,0,0.001115,130424.06301875546,57834.60269070084,0,0,1000
2827,4.548969658e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,70.37287599477804,10415,0,0,0,26.458114624023438,6.095238208770752,2864.115234375,252.74725341796875,4.267917909141484,0,1,0,0.001115,127306.26752721483,58256.894388534056,0,0,3886.7028494586093
2828,4.548969658e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,70.37287599477804,10415,0,0,0,26.458114624023438,6.095238208770752,2864.115234375,252.74725341796875,4.267917909141484,0,1,0,0.001291,124311.36364489353,59100.6809098579,0,0,3886.814836039544
2829,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.458114624023438,6.095238208770752,2864.115234375,252.74725341796875,0,0,1,0,0.001291,121448.45845775314,60348.311638999076,0,0,6000.210301062511
2830,4.783242018e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,73.99708564636153,10952,0,0,0,26.458114624023438,6.095238208770752,2864.115234375,252.74725341796875,4.317449254732804,0,1,0,0.001264,118727.11623152086,61975.42698515699,0,0,8637.956730164668
2831,9.5528362826e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,1477.8303960140995,218719,0,1,1,26.75408363342285,7.67399263381958,2477.01953125,248.54579162597656,7.299006781364421,0,0.937255526916101,0,0.001264,116157.04200868602,63953.091892869976,0,0,8638.230413410263
2832,1.3881181335e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,214.7428376513877,31782,0,1,0,26.75408363342285,7.67399263381958,2477.01953125,248.54579162597656,5.374087131968169,0,0.02693672446389,0,0.001279,113669.48759451142,66249.94199146768,0,0,8638.380228250291
2833,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,26.75408363342285,7.67399263381958,2477.01953125,248.54579162597656,1.531305466872124,0,0,0,0.001279,111319.94602646527,68747.74145044343,0,0,11001.181743106437
2834,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,26.75408363342285,7.67399263381958,2477.01953125,248.54579162597656,1.531305466872124,0,0,0,0.001315,109149.013686123,71416.63632051877,0,0,12548.629048551358
2835,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.75408363342285,7.67399263381958,2477.01953125,248.54579162597656,0,0,0,0,0.001315,107167.5597171894,70815.45493892372,0,0,13584.938163906178
