pid,est_vis,vis_log,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop,temp,hotdays,precip
2778,0,0,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,6330.660261718659,0,26.26483917236328,28.131486892700195,1006.2381591796875
2779,112.85174222161183,4.7348970951736185,Mexico,NA,2633590.1086654663,0,0,0,0,0,1,0,1,0,1911.8998635949104,0,26.26483917236328,28.131486892700195,1006.2381591796875
2780,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094611228,0,0,0,0,0,1,0,0,0,5063.979224843177,0,26.290578842163086,15.136513710021973,982.332275390625
2781,0,0,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,13177.196885960564,0,26.290578842163086,15.136513710021973,982.332275390625
2782,0,0,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,21714.180379500405,0,26.290578842163086,15.136513710021973,982.332275390625
2783,0,0,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,30321.159960258705,0,26.305625915527344,8.662992477416992,907.6343994140625
2784,0,0,Mexico,NA,21650635.094611228,0,0,0,0,0,0,0,0,0,38951.76315801033,0,26.305625915527344,8.662992477416992,907.6343994140625
2785,0,0,Mexico,NA,21650635.094611228,0,0,0,0,0,0,0,0,0,47593.13989326465,0,26.305625915527344,8.662992477416992,907.6343994140625
2786,11.310164057283016,2.51042526726296,Honduras,NA,21650635.094611645,0,0,0,0.6353786117568979,0,0,0,0,1,25120.16016488752,0,23.509057998657227,1.043561577796936,2196.14599609375
2787,36.220961731066176,3.616872089973945,Honduras,NA,21650635.094610453,0,0,0,0.43415808701430936,0,0,0,0,1,20002.394949458823,0,24.4715633392334,2.272801637649536,2333.3798828125
2788,43.76107110258818,3.8013388130633112,Honduras,NA,21650635.09461105,0,0,0,0.626411491198961,0,0,0,0,1,17865.30606283205,0,24.4715633392334,2.272801637649536,2333.3798828125
2789,41.876043759707684,3.7583132494395297,Honduras,NA,21650635.094610453,0,0,0,0.7832945865161588,0,0,0,0,0,18669.531293572276,0,24.4715633392334,2.272801637649536,2333.3798828125
2790,47.53112578834919,3.882205360929828,Honduras,NA,10717997.773614168,0,0,0,0.97906860496802,0,0,0,0,0,22751.36821657675,0,25.54673194885254,7.665517330169678,2353.84765625
2791,392.896571848466,5.97608836683786,Honduras,NA,5889428.263349563,0,0,0,0.31591271586370484,0,0,0,1,1,23157.90261644874,0,25.54673194885254,7.665517330169678,2454.0869140625
2792,0,0,Honduras,NA,7421439.6639745515,0,0,0,0,0,0,0,0,0,18804.71286391025,0,25.54673194885254,7.665517330169678,2454.0869140625
2793,0,0,Honduras,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,17271.51719721021,0,27.27391815185547,16.340476989746094,2461.944580078125
2794,0,0,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,19133.530824804264,0,27.27391815185547,16.340476989746094,2461.944580078125
2795,0,0,Belize,NA,3990088.0651640296,0,0,0,0,0,0,0,0,0,28016.656254506994,0,27.27391815185547,16.340476989746094,2461.944580078125
2796,0,0,Honduras,NA,17660547.029446363,0,0,0,0,0,0,0,0,0,24159.80918682777,0,27.27391815185547,16.340476989746094,2461.944580078125
2797,0,0,Belize,NA,21650635.094610453,0,0,0,0,0,1,0,0,0,30843.163878956388,0,27.27391815185547,16.340476989746094,2461.944580078125
2798,0,0,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,38265.977504616116,0,27.090177536010742,12.3870210647583,2408.39990234375
2799,0,0,Belize,NA,21650635.094611645,0,0,0,0,0,1,0,0,0,40734.80204253699,0,27.090177536010742,12.3870210647583,2408.39990234375
2800,28.815695885289344,3.3950349624096643,Belize,NA,21650635.094610453,0.10046496180671531,0.10046496180671531,0.10046496180671531,0,0,1,0,0,0,33932.13646873293,0,27.090177536010742,12.3870210647583,2408.39990234375
2801,0,0,Belize,NA,21650635.09461105,0.6324726004649858,0.6324726004649858,0.6324726004649858,0,0,1,0,0,0,28168.345233979977,0,26.702014923095703,6.209691047668457,2408.077880859375
2802,0,0,Belize,NA,21650635.094610453,0.11262869478579282,0.11262869478579282,0.11262869478579282,0,0,0,0,0,0,24197.550725408088,0,26.702014923095703,6.209691047668457,2408.077880859375
2803,145.62793957919916,4.987898355053659,Belize,NA,20620263.40650153,0.20909584725293628,0.20909584725293628,0.20909584725293628,0,0,1,0,0,0,22948.125092823528,0,26.702014923095703,6.209691047668457,2408.077880859375
2804,0,0,Belize,NA,13016056.861871481,0.4802033074959846,0.4802033074959846,0.4802033074959846,0,0,0,0,0,0,25482.612179029256,3.582997681434185e-4,26.296220779418945,2.2853844165802,2417.398681640625
2805,0,0,Belize,NA,9215448.583746076,0.33736807220750265,0.33736807220750265,0.33736807220750265,0,0,0,0,0,0,29107.52356959882,0,26.296220779418945,2.2853844165802,2417.398681640625
2806,276.8480312234486,5.627074313947537,Belize,NA,16897615.579281867,0.0035638488370501355,0.0035638488370501355,0.0035638488370501355,0,0,0,0,0,0,9725.235490722518,0,26.028522491455078,1.079471230506897,2313.38623046875
2807,0,0,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,8493.410630306242,0,26.028522491455078,1.079471230506897,2313.38623046875
2808,0,0,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,12785.724551719628,0,26.082340240478516,1.0314459800720215,2100.7216796875
2809,3.601961983737437,1.5264827307658064,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,20037.27463186891,0,26.082340240478516,1.0314459800720215,2100.7216796875
2810,3.601961983737437,1.5264827307658064,Belize,NA,21650635.094610453,0,0,0,0,0,1,0,0,0,25118.198701011646,0,26.082340240478516,1.0314459800720215,2100.7216796875
2811,211.23798540132387,5.357708217706239,Belize,NA,21650635.09461105,0.11345898372634107,0.11350049817336863,0.1134174692793135,0,0,0,0,0,0,16831.991857144236,0,26.082340240478516,1.0314459800720215,2100.7216796875
2812,622.9080702373695,6.43600303417873,Belize,NA,21650635.094610453,0.02677681833278156,0.02677681833278156,0.02677681833278156,0,0,0,0,0,0,9113.640899606575,0,26.303340911865234,1.6164761781692505,1946.4163818359375
2813,1253.0200644576037,7.134109721429777,Belize,NA,21650635.094610453,0,0,0,0,0,1,0,0,0,3466.4861887607403,1.8312179797376238e-4,26.303340911865234,1.6164761781692505,1946.4163818359375
2814,1376.2615020349172,7.227852387768246,Belize,NA,21650635.094611645,0,0,0,0,0,1,0,0,0,5122.176132145908,0,26.303340911865234,1.6164761781692505,1946.4163818359375
2815,972.5700712504175,6.880969800907499,Belize,NA,21650635.094610453,0.10636001328463,0.10636001328463,0.10636001328463,0,0,1,0,0,0,11876.179905926003,0.030096114832266596,26.380956649780273,2.4796338081359863,1818.0120849609375
2816,1733.9021570995112,7.4587062971881934,Belize,NA,21650635.09461105,0,0,0,0,0,1,0,0,0,8360.666385609957,0.0585803450001704,26.380956649780273,2.4796338081359863,1818.0120849609375
2817,280.449993207186,5.639954787774971,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,9322.314948045137,0,26.380956649780273,2.4796338081359863,1818.0120849609375
2818,0,0,Belize,NA,18107540.801859736,0,0,0,0,0,0,0,0,0,15408.204838953661,0,26.437746047973633,4.254861354827881,1667.51513671875
2819,0,0,Belize,NA,289293.28428962827,0,0,0,0,0,0,0,0,0,19890.868476430198,0,26.437746047973633,4.254861354827881,1667.51513671875
2820,138.4240156117243,4.937519761908031,Belize,NA,8961510.400899261,0,0,0,0,0,0,0,0,0,21215.498607590842,0.3121043830055291,26.437746047973633,4.254861354827881,1667.51513671875
2821,138.4240156117243,4.937519761908031,Belize,NA,20898502.108269334,0,0,0,0,1,0,0,0,0,24332.79321384979,0.3882135634171589,26.48844337463379,7.225661277770996,1480.238037109375
2822,69.21200780586214,4.251519347769706,Belize,NA,21650635.094610453,0,0,0,0.39824809033546277,0,0,0,0,0,27956.743425354594,0.23053686373325333,26.48844337463379,7.225661277770996,1480.238037109375
2823,0,0,Belize,NA,21650635.094610453,0,0,0,0.03939721022916232,0,0,0,0,0,26690.264601680334,0.43533453678944234,26.48844337463379,7.225661277770996,1480.238037109375
2824,2617.7009504418475,7.870433653353499,Belize,NA,21650635.094611645,0,0,0,0.21201428096977967,0,0,0,0,1,21879.487323878006,0.10246718737020304,26.487112045288086,10.246150016784668,1345.929931640625
2825,0,0,Belize,NA,9594090.071379848,0,0,0,0,0,0,0,0,0,16579.283893904852,0,26.487112045288086,10.246150016784668,1345.929931640625
2826,0,0,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,14816.907936571948,0,26.487112045288086,10.246150016784668,1345.929931640625
2827,0,0,Mexico,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,16385.17020254016,0,26.487112045288086,10.246150016784668,1345.929931640625
2828,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,21555.381960085273,0,26.428800582885742,13.068157196044922,1229.4410400390625
2829,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094610453,0,0,0,0.04396379940219484,0,0,0,0,0,28474.465408925746,0.06573777750420554,26.428800582885742,13.068157196044922,1229.4410400390625
2830,0,0,Mexico,NA,21650635.09461105,0,0,0,0.5893806044503711,0,0,0,0,0,35917.05394098054,0.17178782730225328,26.428800582885742,13.068157196044922,1229.4410400390625
2831,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094610453,0,0,0,0.553927266688844,0,0,0,0,0,43464.0966259601,0.0033617879635485662,26.38400650024414,18.775678634643555,1175.1881103515625
2832,127.58426308695519,4.856584433296564,Mexico,NA,21650635.094610453,0,0,0,0.7020923281302353,0,0,0,1,1,50433.57630683448,0,26.38400650024414,18.775678634643555,1175.1881103515625
2833,166.88381933497692,5.123272188593647,Mexico,NA,21650635.09461099,0,0,0,0.6692544005314122,0,0,0,0,0,55084.06266429197,0,26.38400650024414,18.775678634643555,1175.1881103515625
2834,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461099,0,0,0,0.9666223845898765,0,0,0,0,0,60621.467320660704,0,26.405189514160156,28.982097625732422,1159.332275390625
2835,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461224,0,0,0,0.9775406841580702,0,0,0,0,1,66825.67351412441,0,26.405189514160156,28.982097625732422,1159.332275390625
2836,0,0,Mexico,NA,21650635.09461224,0,0,0,0.9960561275323642,0,0,0,0,0,74076.95438861518,0,26.450199127197266,41.94831466674805,1158.575927734375
2837,0,0,Mexico,NA,21650635.094609857,0,0,0,0.9882514114912907,0,0,0,1,0,70944.95605989489,0,26.481124877929688,55.03606414794922,1168.745849609375
2838,0,0,Mexico,NA,21650635.094609857,0,0,0,0.9960561275324737,0,0,0,0,0,68767.56800401922,0,26.481124877929688,55.03606414794922,1168.745849609375
2839,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461099,0,0,0,0.11889737628695268,0,0,0,1,0,35464.669728617126,0,26.24403953552246,44.172218322753906,1082.809326171875
2840,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,1,0,27076.36987496074,0,26.24403953552246,44.172218322753906,1082.809326171875
2841,67.7849967032307,4.2309856499843495,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,1,1,18934.540191181313,0,26.26483917236328,28.131486892700195,1006.2381591796875
2842,34.75205582598195,3.5766077731085044,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,1,0,11330.660261717874,0,26.26483917236328,28.131486892700195,1006.2381591796875
2843,316.20673233130395,5.759553713782952,Mexico,NA,21650635.094609857,0,0,0,0.16883925606112496,0,1,0,1,0,3029.176424939918,0,26.26483917236328,28.131486892700195,1006.2381591796875
2844,66.0658817544975,4.205675446027222,Mexico,NA,11754864.484723195,0,0,0,0,1,1,0,0,0,2600.395253720007,0,26.290578842163086,15.136513710021973,982.332275390625
2845,0,0,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,8543.92916186283,0,26.290578842163086,15.136513710021973,982.332275390625
2846,0,0,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,0,17200.75106805007,0,26.290578842163086,15.136513710021973,982.332275390625
2847,0,0,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,25859.87140507763,0,26.305625915527344,8.662992477416992,907.6343994140625
2848,0,0,Mexico,NA,21650635.094609857,0,0,0,0,0,0,0,0,0,34519.56055440611,0,26.305625915527344,8.662992477416992,907.6343994140625
2849,0,0,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,43179.47628968477,0,26.305625915527344,8.662992477416992,907.6343994140625
2850,7.540109371522011,2.1447738146882602,Honduras,NA,21650635.094610512,0,0,0,0.5938226502823355,0,0,0,0,0,20340.820549396638,0,24.74220085144043,3.5932161808013916,2157.710205078125
2851,570.0891421356114,6.347545313295391,Honduras,NA,21650635.09461099,0,0,0,0.6314762537363259,0,0,0,1,1,16056.847063707264,0,25.19473648071289,4.042049407958984,2254.33154296875
2852,41.876043759707684,3.7583132494395297,Honduras,NA,21650635.094610512,0,0,0,0.669046828296289,0,0,0,0,0,15401.44719272594,0,25.19473648071289,4.042049407958984,2254.33154296875
2853,36.220961731066176,3.616872089973945,Honduras,NA,21650635.094611466,0,0,0,0.891688807705098,0,0,0,0,0,18201.042075518824,0,25.19473648071289,4.042049407958984,2254.33154296875
2854,0,0,Honduras,NA,667583.2617760301,0,0,0,0.891297007025733,0,0,0,0,0,24217.49818740623,0,25.718975067138672,5.7246809005737305,2353.84765625
2855,138.0124382788294,4.934563413147591,Honduras,NA,2565174.978883311,0,0,0,0.14085716910592871,1,0,0,1,0,21270.90874488558,0.013042411430233816,25.718975067138672,5.7246809005737305,2353.84765625
2856,0,0,Honduras,NA,15973117.59142816,0,0,0,0,0,0,0,0,0,14998.444260964985,0,25.718975067138672,5.7246809005737305,2353.84765625
2857,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,15278.489021416855,0,26.799068450927734,8.608023643493652,2364.965087890625
2858,0,0,Honduras,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,19391.66328342546,0,26.799068450927734,8.608023643493652,2364.965087890625
2859,0,0,Belize,NA,14182264.790232077,0,0,0,0,0,0,0,0,0,27869.046915262265,0,26.799068450927734,8.608023643493652,2364.965087890625
2860,0,0,Honduras,NA,7468370.304378688,0,0,0,0,0,0,0,0,0,25858.09318217396,0,26.799068450927734,8.608023643493652,2364.965087890625
2861,0,0,Belize,NA,21650635.094611466,0,0,0,0,0,1,0,0,0,33265.97750461538,0,26.645671844482422,5.564822196960449,2319.446533203125
2862,0,0,Belize,NA,21650635.094610512,0,0,0,0,0,1,0,0,0,40923.99372280876,0,26.645671844482422,5.564822196960449,2319.446533203125
2863,0,0,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,38827.79438563017,0,26.645671844482422,5.564822196960449,2319.446533203125
2864,69.21200780586214,4.251519347769706,Belize,NA,21650635.09461099,0.12616240451677696,0.12616240451677696,0.12616240451677696,0,0,1,0,0,0,32782.0591900636,0,26.391860961914062,2.7327170372009277,2350.669189453125
2865,80.01789375707446,4.394670040856456,Belize,NA,21650635.094610512,0.405430089671231,0.405430089671231,0.405430089671231,0,0,1,0,0,0,28137.6827871229,0,26.391860961914062,2.7327170372009277,2350.669189453125
2866,0,0,Belize,NA,21650635.094611466,0.4280554633012368,0.4280554633012368,0.4280554633012368,0,0,0,0,0,0,25667.00178277113,0,26.391860961914062,2.7327170372009277,2350.669189453125
2867,0,0,Belize,NA,21650635.094610512,0.4439554965128143,0.4439554965128143,0.4439554965128143,0,0,1,0,0,0,25563.753749700834,2.012099203914473e-4,26.391860961914062,2.7327170372009277,2350.669189453125
2868,3.601961983737437,1.5264827307658064,Belize,NA,21625895.77802497,0.5524412824944746,0.5524412824944746,0.5524412824944746,0,0,0,0,0,0,27759.16593962175,0,26.250024795532227,1.0312135219573975,2417.398681640625
2869,0,0,Belize,NA,18620709.4522956,0.5094373282297967,0.5094373282297967,0.5094373282297967,0,0,1,0,0,0,28499.250436415703,0,26.250024795532227,1.0312135219573975,2417.398681640625
2870,2053.973732143199,7.628018344436571,Belize,NA,21650635.094610512,0.023165061441383052,0.023165061441383052,0.023165061441383052,0,0,0,0,0,0,10952.303486880068,0.012225556085303709,26.256425857543945,0.5718512535095215,2335.461669921875
2871,69.21200780586214,4.251519347769706,Belize,NA,21650635.094611466,0.0013284623048821235,0.0013284623048821235,0.0013284623048821235,0,0,0,0,0,0,12145.401205958702,0,26.256425857543945,0.5718512535095215,2335.461669921875
2872,138.4240156117243,4.937519761908031,Belize,NA,21650635.094610512,0.006227167054135229,0.006227167054135229,0.006227167054135229,0,0,0,0,0,0,17715.741549005215,8.206604938989232e-6,26.326427459716797,0.5008290410041809,2134.176513671875
2873,207.63602341758642,5.34059121901671,Belize,NA,21650635.094610512,0.01012952507472664,0.01012952507472664,0.01012952507472664,0,0,1,0,0,0,25037.274631868906,0.031052206878103915,26.326427459716797,0.5008290410041809,2134.176513671875
2874,775.7399337840434,6.6551055887866,Belize,NA,21650635.09461099,6.642311524410765e-4,6.642311524410765e-4,6.642311524410765e-4,0,0,1,0,0,0,21781.92734527992,0.10977769928412018,26.326427459716797,0.5008290410041809,2134.176513671875
2875,418.8740088189103,6.039954687272118,Belize,NA,21650635.094610512,0,0,0,0,0,1,0,0,0,14113.640899607013,0,26.40959358215332,0.6229033470153809,1986.2020263671875
2876,1183.8080566517415,7.077336062940379,Belize,NA,21650635.094611466,0,0,0,0,0,1,0,0,0,7291.913905570523,0,26.40959358215332,0.6229033470153809,1986.2020263671875
2877,1595.478141487787,7.375555320540773,Belize,NA,21650635.094610512,0.0056874792427768425,0.0056874792427768425,0.0056874792427768425,0,0,1,0,0,0,6172.522796224404,0.010652906095977391,26.40959358215332,0.6229033470153809,1986.2020263671875
2878,1180.2060946680042,7.074291309582162,Belize,NA,21650635.094610512,0.056002989040189494,0.056002989040189494,0.056002989040189494,0,0,1,0,0,0,9746.716749140698,0.0343472618367862,26.49320411682129,1.043039321899414,1858.5284423828125
2879,1937.9362185333605,7.5698947607013025,Belize,NA,21650635.09461099,0,0,0,0,0,1,0,0,0,8120.718805511528,0.0027489392593115568,26.49320411682129,1.043039321899414,1858.5284423828125
2880,553.6960624315074,6.318420328480933,Belize,NA,21650635.094610512,0,0,0,0,0,1,0,0,0,5740.286360213304,0,26.49320411682129,1.043039321899414,1858.5284423828125
2881,0,0,Belize,NA,21650635.094611466,0.0015775489870475219,0.0015775489870475219,0.0015775489870475219,0,0,0,0,0,0,10414.322247071455,0,26.61587142944336,3.6524930000305176,1708.272705078125
2882,0,0,Belize,NA,3580383.223567919,0,0,0,0,1,1,0,0,0,22276.94548899605,0.520963639320304,26.437746047973633,4.254861354827881,1708.272705078125
2883,0,0,Belize,NA,16170149.590193063,0,0,0,0,1,0,0,0,0,26434.973217732335,0.3058662350311606,26.78175163269043,9.26294994354248,1529.1312255859375
2884,0,0,Belize,NA,19263216.23904568,0,0,0,0.07152918107067799,1,0,0,0,0,25316.04857031254,0.36122986732260237,26.78175163269043,9.26294994354248,1529.1312255859375
2885,0,0,Belize,NA,16755442.445366591,0,0,0,0,1,0,0,0,0,24757.75758982789,0.4111507917511067,26.78175163269043,9.26294994354248,1529.1312255859375
2886,207.63602341758642,5.34059121901671,Belize,NA,5138183.89314828,0,0,0,0.05580215068559258,1,0,0,0,0,22606.322122228732,0.1523866866678914,26.716646194458008,10.7650785446167,1411.509765625
2887,0,0,Belize,NA,9174648.94102639,0,0,0,0,0,0,0,0,0,17776.099333868413,0,26.716646194458008,10.7650785446167,1411.509765625
2888,0,0,Mexico,NA,12475986.153584838,0,0,0,0,0,0,0,0,0,17593.67893753197,0,26.716646194458008,10.7650785446167,1411.509765625
2889,0,0,Mexico,NA,21650635.094611466,0,0,0,0,0,0,0,0,0,17520.78759101997,0,26.716646194458008,10.7650785446167,1411.509765625
2890,0,0,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,20691.51243115273,0,26.545812606811523,10.180818557739258,1329.7635498046875
2891,0,0,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,26444.2692386739,0,26.545812606811523,10.180818557739258,1329.7635498046875
2892,0,0,Mexico,NA,21650635.09461099,0,0,0,0.01697940883427502,0,0,0,0,0,33473.27388300117,0.1389861691848524,26.545812606811523,10.180818557739258,1329.7635498046875
2893,0,0,Mexico,NA,21650635.094610512,0,0,0,0.8355197608768374,0,0,0,0,0,40917.0539409802,0.0994258548904089,26.458391189575195,13.519013404846191,1277.535400390625
2894,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094611466,0,0,0,0.6785951511125998,0,0,0,0,0,46248.3388737303,0.03825695722609574,26.458391189575195,13.519013404846191,1277.535400390625
2895,331.91885446477994,5.807898779999633,Mexico,NA,21650635.09461099,0,0,0,0.540808701428119,0,0,0,1,1,50543.221000304795,0,26.458391189575195,13.519013404846191,1277.535400390625
2896,51.94320532065906,3.969219741257358,Mexico,NA,21650635.09461099,0,0,0,0.759921952839619,0,0,0,1,0,55859.87405635664,0,26.472949981689453,21.415569305419922,1238.0357666015625
2897,85.95574746604045,4.465399339432755,Mexico,NA,21650635.094610035,0,0,0,0.9231982729990817,0,0,0,1,1,61935.72369883462,0,26.472949981689453,21.415569305419922,1238.0357666015625
2898,5.157344846199593,1.817645653163561,Mexico,NA,21650635.094610035,0,0,0,0.9671620724012774,0,0,0,1,0,68569.25120347086,0,26.472949981689453,21.415569305419922,1238.0357666015625
2899,0,0,Mexico,NA,21650635.094610035,0,0,0,0.8260959814015976,0,0,0,0,0,73753.56269804368,0,26.527023315429688,32.3319091796875,1227.6373291015625
2900,0,0,Mexico,NA,21650635.094610035,0,0,0,0.9811524410495682,0,0,0,0,0,70074.10098960625,0,26.527023315429688,32.3319091796875,1227.6373291015625
2901,0,0,Mexico,NA,21650635.09461242,0,0,0,0.9695283958817421,0,0,0,1,0,67313.97513405854,0,26.53932762145996,43.042945861816406,1230.3468017578125
2902,0,0,Mexico,NA,21650635.09461099,0,0,0,1,0,0,0,0,0,65589.3502574606,0,26.53932762145996,43.042945861816406,1230.3468017578125
2903,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461099,0,0,0,0.7807622052474579,0,0,0,1,0,64982.724520007825,0,26.53932762145996,43.042945861816406,1230.3468017578125
2904,34.75205582598195,3.5766077731085044,Mexico,NA,21650635.09461099,0,0,0,0.14264363998672117,0,0,0,0,0,40262.25778042149,0,26.132822036743164,35.266754150390625,1126.7012939453125
2905,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,31959.91877684979,0,26.132822036743164,35.266754150390625,1126.7012939453125
2906,6.876459794932791,2.063878538317772,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,1,0,23912.829503608446,0,26.166025161743164,21.920652389526367,1051.045166015625
2907,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,1,0,16145.247157688693,0,26.166025161743164,21.920652389526367,1051.045166015625
2908,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461242,0,0,0,0.2736632348057054,0,0,0,1,0,7650.889985157402,0,26.166025161743164,21.920652389526367,1051.045166015625
2909,177.19850902737613,5.182898148151965,Mexico,NA,9859576.432312071,0,0,0,0.20529578178306962,0,1,0,1,0,1088.9155331191273,0.0025886518159468105,26.166025161743164,21.920652389526367,1051.045166015625
2910,0,0,Mexico,NA,21650635.09461099,0,0,0,0,0,1,0,0,0,4728.5233714647975,0,26.230998992919922,11.738956451416016,1024.4754638671875
2911,0,0,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,13047.070362982651,0,26.230998992919922,11.738956451416016,1024.4754638671875
2912,0,0,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,21635.460633847808,0,26.230998992919922,11.738956451416016,1024.4754638671875
2913,0,0,Mexico,NA,21650635.09461242,0,0,0,0,0,0,0,0,0,30264.83551286609,0,26.26900863647461,6.789743900299072,942.58026123046875
2914,0,0,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,38907.934671516545,0,26.26900863647461,6.789743900299072,942.58026123046875
2915,0,0,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,47557.275912157595,0,26.26900863647461,6.789743900299072,942.58026123046875
2916,47.53112578834919,3.882205360929828,Honduras,NA,21650635.094611645,0,0,0,0.7009299236134247,0,0,0,1,0,21849.534492325663,0,24.74220085144043,3.5932161808013916,2157.710205078125
2917,3.770054685761005,1.5623577693546595,Honduras,NA,21650635.09461069,0,0,0,0.41684656260380876,0,0,0,0,0,15699.53867270781,0,25.19473648071289,4.042049407958984,2254.33154296875
2918,167.09873283860213,5.124551502245778,Honduras,NA,21650635.094611406,0,0,0,0.6579624709399011,0,0,0,1,1,12866.5796364234,0,25.19473648071289,4.042049407958984,2254.33154296875
2919,3790.8322053704514,8.240604612757274,Honduras,NA,21650635.09461069,0,0,0,0.936150780471655,0,0,0,1,1,13961.773151839176,0,25.19473648071289,4.042049407958984,2254.33154296875
2920,72.44192346213235,4.296494936902433,Honduras,NA,21004039.55492115,0,0,0,0.9794762042065077,0,0,0,0,0,19078.901083341614,0,25.718975067138672,5.7246809005737305,2353.84765625
2921,0,0,Honduras,NA,805869.5799279362,0,0,0,0.7350054344813141,0,0,0,0,0,21259.20888271668,0,25.718975067138672,5.7246809005737305,2353.84765625
2922,0,0,Honduras,NA,15390339.210950091,0,0,0,0,0,0,0,0,0,13526.84953582071,0,26.799068450927734,8.608023643493652,2364.965087890625
2923,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,14777.578619367012,0,26.799068450927734,8.608023643493652,2364.965087890625
2924,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,20880.163025508522,0,26.799068450927734,8.608023643493652,2364.965087890625
2925,0,0,Belize,NA,21647654.00917828,0,0,0,0,0,0,0,0,0,28265.977504616087,0,26.799068450927734,8.608023643493652,2364.965087890625
2926,0,0,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,35945.98012543754,0,26.645671844482422,5.564822196960449,2319.446533203125
2927,0,0,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,43747.06102554685,0,26.645671844482422,5.564822196960449,2319.446533203125
2928,0,0,Belize,NA,21650635.09461069,0,0,0,0,0,1,0,0,0,37494.94814319552,0,26.645671844482422,5.564822196960449,2319.446533203125
2929,207.63602341758642,5.34059121901671,Belize,NA,21650635.094611406,0.366572567253412,0.366572567253412,0.366572567253412,0,0,1,0,0,0,32371.853888043443,0,26.391860961914062,2.7327170372009277,2350.669189453125
2930,1404.3024678207455,7.24800783818624,Belize,NA,21650635.09461069,0.560154433742973,0.560154433742973,0.560154433742973,0,0,0,0,0,0,28982.80027942343,0.0010392304845493405,26.391860961914062,2.7327170372009277,2350.669189453125
2931,72.81396978959958,4.301548006234854,Belize,NA,21650635.09461069,0.39750083028896216,0.39750083028896216,0.39750083028896216,0,0,1,0,0,0,27948.12509282317,0.01014812638856882,26.391860961914062,2.7327170372009277,2350.669189453125
2932,0,0,Belize,NA,21650635.09461069,0.6248339422119237,0.6248339422119237,0.6248339422119237,0,0,1,0,0,0,28753.76540878702,0,26.250024795532227,1.0312135219573975,2417.398681640625
2933,0,0,Belize,NA,21650635.09461069,0.45757223513785283,0.45757223513785283,0.45757223513785283,0,0,0,0,0,0,31919.348569034635,0,26.250024795532227,1.0312135219573975,2417.398681640625
