pid,est_vis,vis_log,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist,temp,hotdays,precip
2944,2214.784249741419,7.703361682902369,Belize,NA,0.9999999999998976,0.0726917967452713,0.0726917967452713,0.0726917967452713,0,0,1,1,0,0,0,0.10384436312479291,0.757386304734412,0.03503468552187578,0.44748842566695934
2945,1253.0200644576037,7.134109721429777,Belize,NA,0.9999999999999308,0.036491198937230934,0.036491198937230934,0.036491198937230934,0,0,1,1,0,0,0,0.03548904216892316,0.757386304734412,0.03503468552187578,0.44748842566695934
2946,553.6960624315074,6.318420328480933,Belize,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.05452547640334663,0.757386304734412,0.03503468552187578,0.44748842566695934
2947,0,0,Belize,NA,0.28638947613413296,0.028072781169940483,0.028072781169940483,0.028072781169940483,0,0,0,0,0,0,0,0.12970897658505662,0.7818081499312112,0.08132945872845986,0.38306522280435723
2948,0,0,Belize,NA,0.032102831344013864,0,0,0,0,1,1,0,0,0,0,0.2506434260315769,0.8148332530195513,0.1808655547174156,0.30625705506677936
2949,0,0,Belize,NA,0.2725635322680066,0,0,0,0,1,1,1,0,0,0,0.2581741413828813,0.8148332530195513,0.1808655547174156,0.30625705506677936
2950,0,0,Belize,NA,0.26481831259866695,0,0,0,0.0013921622386390063,1,1,1,0,0,0,0.25115291711104337,0.8148332530195513,0.1808655547174156,0.30625705506677936
2951,276.8480312234486,5.627074313947537,Belize,NA,0.2261385310278316,0,0,0,0,1,1,0,0,0,0,0.2562992420485137,0.8018714060531908,0.20751508043869976,0.25582602785952396
2952,0,0,Belize,NA,0.45699452283547776,0,0,0,0,0,0,0,0,0,0,0.21248211467833233,0.8018714060531908,0.20751508043869976,0.25582602785952396
2953,0,0,Mexico,NA,0.9999999999998755,0,0,0,0.03794420458319785,0,1,0,0,0,0,0.19892942949113215,0.8018714060531908,0.20751508043869976,0.25582602785952396
2954,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.21095934236562486,0.8018714060531908,0.20751508043869976,0.25582602785952396
2955,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999308,0,0,0,0,0,0,0,0,0,0,0.25351672654007823,0.7678601332639179,0.19714962202383918,0.2207767635884168
2956,0,0,Mexico,NA,0.9999999999998976,0,0,0,0,0,0,0,0,0,0,0.314885604998284,0.7678601332639179,0.19714962202383918,0.2207767635884168
2957,0,0,Mexico,NA,0.9999999999999308,0,0,0,0.06721188973763012,0,1,0,0,0,0,0.3862000581692678,0.7678601332639179,0.19714962202383918,0.2207767635884168
2958,0,0,Mexico,NA,0.9999999999998976,0,0,0,0.5783792759880753,0,1,0,0,0,0,0.4240271696236827,0.7504553962317457,0.25637311951733965,0.19838357764292763
2959,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999998976,0,0,0,0.8433659913650409,0,1,0,0,1,0,0.46274380311141516,0.7504553962317457,0.25637311951733965,0.19838357764292763
2960,346.0415308986183,5.849444458371907,Mexico,NA,0.9999999999999308,0,0,0,0.6287778146795219,0,0,0,0,1,1,0.5134003712038431,0.7504553962317457,0.25637311951733965,0.19838357764292763
2961,79.81880134436308,4.392209628364436,Mexico,NA,0.9999999999999308,0,0,0,0.9268100298904216,0,0,0,0,1,0,0.5728380068411283,0.7533539073319457,0.3964672961620064,0.18144783218496113
2962,49.85433352795302,3.9289653406520517,Mexico,NA,0.9999999999999807,0,0,0,0.9861341746927652,0,0,0,0,1,1,0.6386095443277373,0.7533539073319457,0.3964672961620064,0.18144783218496113
2963,3.438229897466396,1.490255625211624,Mexico,NA,0.9999999999998755,0,0,0,0.9768349385586931,0,0,0,0,1,0,0.7089543322573801,0.7533539073319457,0.3964672961620064,0.18144783218496113
2964,45.06674551838113,3.830091334350995,Mexico,NA,0.9999999999999308,0,0,0,1,0,0,0,0,1,0,0.7826401902802039,0.7641193717221819,0.5901359874135617,0.1769894290615039
2965,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999308,0,0,0,0.8392975755563115,0,0,0,0,0,0,0.7405146747398462,0.7641193717221819,0.5901359874135617,0.1769894290615039
2966,0,0,Mexico,NA,0.9999999999999807,0,0,0,0.9998339422118615,0,0,0,0,0,0,0.6981952459063241,0.7641193717221819,0.5901359874135617,0.1769894290615039
2967,124.14603318948879,4.829481320927089,Mexico,NA,0.9999999999998755,0,0,0,0.9055961474593851,0,0,0,0,1,0,0.6646100709458062,0.766569037005477,0.780162358895925,0.17815113449595468
2968,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999998755,0,0,0,0.9943955496513547,0,0,0,0,1,0,0.6411332299095579,0.766569037005477,0.780162358895925,0.17815113449595468
2969,0,0,Mexico,NA,0.9999999999999308,0,0,0,0.7638243108601956,0,0,0,0,1,0,0.628897779993869,0.766569037005477,0.780162358895925,0.17815113449595468
2970,10.314689692399186,2.4261018542639454,Mexico,NA,0.9999999999999308,0,0,0,0.880230820325492,0,0,0,0,1,0,0.6273358120504519,0.766569037005477,0.780162358895925,0.17815113449595468
2971,0,0,Mexico,NA,0.9999999999999308,0,0,0,0,0,0,0,0,0,0,0.37016176981026166,0.6856378072476828,0.6422035843415493,0.1337123949484446
2972,0,0,Mexico,NA,0.9999999999999308,0,0,0,0,0,0,0,0,0,0,0.29009496584601047,0.6856378072476828,0.6422035843415493,0.1337123949484446
2973,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999807,0,0,0,0,0,0,0,0,0,0,0.20937381018285028,0.6922482200909008,0.40542806332378895,0.10127429864114851
2974,66.0658817544975,4.205675446027222,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,1,0,0.12613893409786714,0.6922482200909008,0.40542806332378895,0.10127429864114851
2975,34.75205582598195,3.5766077731085044,Mexico,NA,0.9999999999998755,0,0,0,0.09975921620724774,0,0,1,0,0,0,0.049549596733321516,0.6922482200909008,0.40542806332378895,0.10127429864114851
2976,0,0,Mexico,NA,0.49872380726082655,0,0,0,0,1,0,1,0,0,0,0.03847411916673566,0.7051838653978988,0.22479281838209467,0.08988235220227994
2977,0,0,Mexico,NA,0.9999999999999308,0,0,0,0,0,0,0,0,0,0,0.09762862114196252,0.7051838653978988,0.22479281838209467,0.08988235220227994
2978,0,0,Mexico,NA,0.9999999999999807,0,0,0,0,0,0,0,0,0,0,0.1788558347436583,0.7051838653978988,0.22479281838209467,0.08988235220227994
2979,0,0,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.2637476041083532,0.7127512084091377,0.13698797458458511,0.0547692087870591
2980,0,0,Mexico,NA,0.9999999999998755,0,0,0,0,0,0,0,0,0,0,0.34614219865371987,0.7127512084091377,0.13698797458458511,0.0547692087870591
2981,0,0,Mexico,NA,0.9999999999999308,0,0,0,0,0,0,0,0,0,0,0.43016133142174434,0.7127512084091377,0.13698797458458511,0.0547692087870591
2982,11.310164057283016,2.51042526726296,Honduras,NA,0.9999999999998838,0,0,0,0.4244852208568871,0,0,0,0,0,0,0.16950542637194085,0.4087789229295278,0.080277818331231,0.5757647080682552
2983,237.51344527542952,5.4744256830598825,Honduras,NA,0.999999999999906,0,0,0,0.5251162404517014,0,0,0,0,1,1,0.11410320543806035,0.4988742779828975,0.08824064696198167,0.6171917854194611
2984,46246.40336811581,10.741760597972382,Honduras,NA,0.9999999999998838,0,0,0,0.580621056127572,0,0,0,0,1,1,0.1046036011849462,0.4988742779828975,0.08824064696198167,0.6171917854194611
2985,14319.378619354078,9.569438880064137,Honduras,NA,0.9999999999999336,0,0,0,0.7199435403520559,0,0,0,0,1,1,0.14290408366459675,0.4988742779828975,0.08824064696198167,0.6171917854194611
2986,36.220961731066176,3.616872089973945,Honduras,NA,0.9084955895330412,0,0,0,0.6962014990972909,0,0,0,0,0,0,0.2121577345815374,0.6032449805784946,0.11809250599043768,0.6598600180541669
2987,0,0,Honduras,NA,0.7666125110767371,0,0,0,0,0,0,0,0,0,0,0.115049209498699,0.8182808597637825,0.1692463929051612,0.6646266949660957
2988,36.220961731066176,3.616872089973945,Honduras,NA,0.9999999999999336,0,0,0,0,0,0,0,0,0,0,0.15977142670943736,0.8182808597637825,0.1692463929051612,0.6646266949660957
2989,0,0,Belize,NA,0.015119551416174843,0,0,0,0,0,0,0,0,0,0,0.28065308366049396,0.8182808597637825,0.1692463929051612,0.6646266949660957
2990,0,0,Honduras,NA,0.9800107269655312,0,0,0,0,0,0,0,0,0,0,0.23355246168376334,0.8182808597637825,0.1692463929051612,0.6646266949660957
2991,0,0,Belize,NA,0.9999999999999336,0,0,0,0,0,0,0,0,0,0,0.3109389724865864,0.7877411169729412,0.11525642482490583,0.6451102948921414
2992,0,0,Belize,NA,0.9999999999998838,0,0,0,0,0,0,0,0,0,0,0.3922752649832126,0.7877411169729412,0.11525642482490583,0.6451102948921414
2993,3.601961983737437,1.5264827307658064,Belize,NA,0.9999999999998838,0,0,0,0,0,0,0,0,0,0,0.4243605513519578,0.7877411169729412,0.11525642482490583,0.6451102948921414
2994,0,0,Belize,NA,0.999999999999906,0,0,0,0,0,0,0,0,0,0,0.36939896593208504,0.7372098878227219,0.06501155281699725,0.6584972280874059
2995,80.01789375707446,4.394670040856456,Belize,NA,0.9999999999998838,0.5497758219860885,0.5492361341747302,0.5498173364331161,0,0,0,1,0,0,0,0.3285492986066477,0.7372098878227219,0.06501155281699725,0.6584972280874059
2996,142.02597759546174,4.963026275268179,Belize,NA,0.9999999999999336,0.37915144470276363,0.37915144470276363,0.37915144470276363,0,0,0,0,0,0,0,0.30748823439835465,0.7372098878227219,0.06501155281699725,0.6584972280874059
2997,410.8953547519744,6.0207693237673094,Belize,NA,0.9999999999998838,0.6706243772833402,0.6706243772833402,0.6706243772833402,0,0,0,0,0,0,0,0.30662028638186367,0.7372098878227219,0.06501155281699725,0.6584972280874059
2998,0,0,Belize,NA,0.9999999999999336,0.22297409498505893,0.22297409498505893,0.22297409498505893,0,0,0,1,0,0,0,0.32528846355940605,0.7089717139796485,0.034824881940808114,0.6871079666137917
2999,138.4240156117243,4.937519761908031,Belize,NA,0.9999999999998838,0.10137827964132208,0.10137827964132208,0.10137827964132208,0,0,0,0,0,0,0,0.31027354480682107,0.7089717139796485,0.034824881940808114,0.6871079666137917
3000,142.02597759546174,4.963026275268179,Belize,NA,0.5740255687819138,0,0,0,0,0,0,0,0,0,0,0.2491629137059687,0.7089717139796485,0.034824881940808114,0.6871079666137917
3001,138.4240156117243,4.937519761908031,Belize,NA,0.2428633611472441,0,0,0,0,0,0,0,0,0,0,0.2169341944869101,0.7102461019335685,0.0266752557505907,0.651976897260956
3002,899.756101460818,6.803234523361373,Belize,NA,0.9999999999998838,0.18000664231153668,0.18000664231153668,0.18000664231153668,0,0,1,0,0,0,0,0.16009914719323315,0.7102461019335685,0.0266752557505907,0.651976897260956
3003,142.02597759546174,4.963026275268179,Belize,NA,0.9999999999999336,0.03013948854201318,0.03013948854201318,0.03013948854201318,0,0,0,1,0,0,0,0.16854882546346672,0.7102461019335685,0.0266752557505907,0.651976897260956
3004,626.5100322211069,6.441759658481496,Belize,NA,0.9999999999998838,0.1503653271338528,0.149867153769522,0.15053138492196308,0,0,1,1,0,0,0,0.2125329784469075,0.724182726575052,0.025415238280987868,0.5656744725619972
3005,0,0,Belize,NA,0.9999999999998838,0.27590501494521974,0.27590501494521974,0.27590501494521974,0,0,0,0,0,0,0,0.2725451111537796,0.724182726575052,0.025415238280987868,0.5656744725619972
3006,773.1440550336523,6.6517579738865305,Belize,NA,0.999999999999906,0.4555795416805258,0.4553304549983604,0.4555795416805258,0,0,1,1,0,0,0,0.24206161942450466,0.724182726575052,0.025415238280987868,0.5656744725619972
3007,2085.6166599127646,7.643299210240835,Belize,NA,0.9999999999998838,0.3766605778811283,0.3766605778811283,0.37661906343410073,0,0,1,1,0,0,0,0.16959936946945484,0.7407402766211707,0.027580979853065585,0.5022293716618665
3008,1782.7801647036933,7.486490079484048,Belize,NA,0.9999999999999336,0.18287113915642983,0.18158419129857528,0.18287113915642983,0,0,1,1,0,0,0,0.11785441245538272,0.7407402766211707,0.027580979853065585,0.5022293716618665
3009,979.7739952178924,6.88834205098246,Belize,NA,0.9999999999998838,0.258468947193641,0.25780471604119987,0.258759548322834,0,0,1,1,0,0,0,0.11122444613273039,0.7407402766211707,0.027580979853065585,0.5022293716618665
3010,3533.4143600211473,8.170302895587982,Belize,NA,0.9999999999998838,0.21965293922286452,0.21961142477583695,0.21977748256394722,0,0,1,1,0,0,0,0.13411238066838976,0.757386304734412,0.03503468552187578,0.44748842566695934
3011,1799.512202921636,7.495826460584228,Belize,NA,0.999999999999906,0.0246595815343751,0.0246595815343751,0.0246595815343751,0,0,1,1,0,0,1,0.053652519339709354,0.757386304734412,0.03503468552187578,0.44748842566695934
3012,3244.2109826629544,8.084935644794413,Belize,NA,0.9999999999998838,0,0,0,0,0,1,1,0,0,0,0.007436330340770499,0.757386304734412,0.03503468552187578,0.44748842566695934
3013,415.27204683517283,6.031339005261822,Belize,NA,0.7710171899564479,0.053282457422011334,0.053282457422011334,0.053282457422011334,0,0,0,0,0,0,0,0.07968077867986287,0.757386304734412,0.03503468552187578,0.44748842566695934
3014,0,0,Belize,NA,0.018530138618882495,0,0,0,0,0,0,0,0,0,0,0.23189055940654804,0.8018714060531908,0.20751508043869976,0.25582602785952396
3015,0,0,Mexico,NA,0.9766001397628528,0,0,0,8.500843982925938e-5,0,1,0,0,0,0,0.22618799847821738,0.8018714060531908,0.20751508043869976,0.25582602785952396
3016,0,0,Mexico,NA,0.9999999999999336,0,0,0,0.2210229159747633,0,1,0,0,0,0,0.22561712852716392,0.8018714060531908,0.20751508043869976,0.25582602785952396
3017,0,0,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.25122163848177514,0.7678601332639179,0.19714962202383918,0.2207767635884168
3018,0,0,Mexico,NA,0.9999999999998838,0,0,0,0,0,0,0,0,0,0,0.3007272214039849,0.7678601332639179,0.19714962202383918,0.2207767635884168
3019,0,0,Mexico,NA,0.999999999999906,0,0,0,0,0,0,0,0,0,0,0.36452261773521893,0.7678601332639179,0.19714962202383918,0.2207767635884168
3020,0,0,Mexico,NA,0.9999999999998838,0,0,0,0.025074726004651327,0,1,0,0,0,0,0.3861361733485141,0.7504553962317457,0.25637311951733965,0.19838357764292763
3021,34.75205582598195,3.5766077731085044,Mexico,NA,0.9999999999999336,0,0,0,0.5177266688807801,0,1,0,0,0,0,0.41937604552422075,0.7504553962317457,0.25637311951733965,0.19838357764292763
3022,67.7849967032307,4.2309856499843495,Mexico,NA,0.9999999999999115,0,0,0,0.861341746927966,0,0,0,0,1,0,0.46665481658942104,0.7504553962317457,0.25637311951733965,0.19838357764292763
3023,0,0,Mexico,NA,0.9999999999999115,0,0,0,0.9960561275324218,0,0,0,0,0,0,0.5241874619141177,0.7533539073319457,0.3964672961620064,0.18144783218496113
3024,0,0,Mexico,NA,0.9999999999998561,0,0,0,0.9960146130854489,0,0,0,0,0,0,0.5889767395280444,0.7533539073319457,0.3964672961620064,0.18144783218496113
3025,0,0,Mexico,NA,0.9999999999998561,0,0,0,0.9700265692461904,0,0,0,0,0,0,0.6588854462480437,0.7533539073319457,0.3964672961620064,0.18144783218496113
3026,45.06674551838113,3.830091334350995,Mexico,NA,0.9999999999999115,0,0,0,0.9112836267021294,0,0,0,0,1,0,0.732449172260545,0.7533539073319457,0.3964672961620064,0.18144783218496113
3027,48.13521857921982,3.8945760603487067,Mexico,NA,0.9999999999999115,0,0,0,0.43635835270675966,0,0,0,0,1,1,0.7440573874001599,0.7641193717221819,0.5901359874135617,0.1769894290615039
3028,211.95056485335806,5.361060048882061,Mexico,NA,0.9999999999998561,0,0,0,0.83253072069088,0,0,0,0,0,0,0.6965474499976622,0.7641193717221819,0.5901359874135617,0.1769894290615039
3029,3.438229897466396,1.490255625211624,Mexico,NA,0.9999999999998561,0,0,0,0.9574061773498093,0,0,0,0,0,0,0.6571534307503822,0.7641193717221819,0.5901359874135617,0.1769894290615039
3030,102.53705252921263,4.639929544091672,Mexico,NA,0.9999999999999668,0,0,0,0.9868399202922474,0,0,0,0,1,0,0.6274059611535926,0.766569037005477,0.780162358895925,0.17815113449595468
3031,0,0,Mexico,NA,0.9999999999999115,0,0,0,0.8210727333112257,0,0,0,0,1,0,0.6087209341975631,0.766569037005477,0.780162358895925,0.17815113449595468
3032,0,0,Mexico,NA,0.9999999999999115,0,0,0,0.9545416805048544,0,0,0,0,0,0,0.6021290878748127,0.766569037005477,0.780162358895925,0.17815113449595468
3033,99.09882263174624,4.606157924331386,Mexico,NA,0.9999999999998561,0,0,0,0.3901942876121263,0,0,0,0,0,0,0.6046781658285899,0.7608012543379885,0.9087081133321714,0.18473416685017854
3034,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999115,0,0,0,0.07522417801395191,0,0,0,0,0,0,0.4197010180765438,0.6856378072476828,0.6422035843415493,0.1337123949484446
3035,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.34018617609624896,0.6856378072476828,0.6422035843415493,0.1337123949484446
3036,0,0,Mexico,NA,0.9999999999998561,0,0,0,0,0,0,0,0,0,0,0.2577710455152103,0.6922482200909008,0.40542806332378895,0.10127429864114851
3037,0,0,Mexico,NA,0.9999999999998561,0,0,0,0,0,0,0,0,0,0,0.17595990072523038,0.6922482200909008,0.40542806332378895,0.10127429864114851
3038,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999668,0,0,0,0.1435984722683473,0,0,1,0,0,0,0.09974144051839541,0.6922482200909008,0.40542806332378895,0.10127429864114851
3039,100.81793758047944,4.6231862927247445,Mexico,NA,0.10732633325351777,0,0,0,0.08254379010335132,0,0,1,0,1,0,0.05271305274861584,0.6922482200909008,0.40542806332378895,0.10127429864114851
3040,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,1,0,0,0,0.06435728952935435,0.7051838653978988,0.22479281838209467,0.08988235220227994
3041,0,0,Mexico,NA,0.9999999999998561,0,0,0,0,0,0,0,0,0,0,0.1359916291249012,0.7051838653978988,0.22479281838209467,0.08988235220227994
3042,0,0,Mexico,NA,0.9999999999998561,0,0,0,0,0,0,0,0,0,0,0.21442288469749865,0.7051838653978988,0.22479281838209467,0.08988235220227994
3043,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999668,0,0,0,0,0,0,0,0,0,0,0.29753744672020704,0.7127512084091377,0.13698797458458511,0.0547692087870591
3044,0,0,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.38235483260295955,0.7127512084091377,0.13698797458458511,0.0547692087870591
3045,0,0,Mexico,NA,0.9999999999999115,0,0,0,0,0,0,0,0,0,0,0.46795003037094923,0.7127512084091377,0.13698797458458511,0.0547692087870591
3046,16.965246093978543,2.888439118995373,Honduras,NA,0.9999999999999032,0,0,0,0.4462803055463519,0,0,0,0,0,0,0.11998065006626404,0.4988742779828975,0.08824064696198167,0.6171917854194611
3047,8213.49068651464,9.013655030559717,Honduras,NA,0.9999999999999308,0,0,0,0.3677349717701838,0,0,0,0,1,1,0.07899665726892609,0.4988742779828975,0.08824064696198167,0.6171917854194611
3048,174677.77176822195,12.070703976250195,Honduras,NA,0.9999999999999032,0,0,0,0.025905014945202195,0,0,0,0,1,1,0.09592333456660505,0.4988742779828975,0.08824064696198167,0.6171917854194611
3049,316.6845937005727,5.761059046868829,Honduras,NA,0.9999999999999032,0,0,0,0.618233145134537,0,0,0,0,0,1,0.1619658907964577,0.6032449805784946,0.11809250599043768,0.6598600180541669
3050,0,0,Honduras,NA,0.879902449979707,0,0,0,0.4674878004016063,0,0,0,0,0,0,0.16568869396781308,0.6032449805784946,0.11809250599043768,0.6598600180541669
3051,0,0,Honduras,NA,0.9999999999999032,0,0,0,0,0,0,0,0,0,0,0.11026756630144224,0.8182808597637825,0.1692463929051612,0.6646266949660957
3052,0,0,Honduras,NA,0.9999999999999032,0,0,0,0,0,0,0,0,0,0,0.18336061789868732,0.8182808597637825,0.1692463929051612,0.6646266949660957
3053,0,0,Belize,NA,0.4158530144008907,0,0,0,0,0,0,0,0,0,0,0.2848445192397085,0.7877411169729412,0.11525642482490583,0.6451102948921414
3054,0,0,Honduras,NA,0.5792772639808201,0,0,0,0,0,0,0,0,0,0,0.26115080873130464,0.8182808597637825,0.1692463929051612,0.6646266949660957
3055,0,0,Belize,NA,0.9999999999999032,0,0,0,0,0,0,0,0,0,0,0.3432767400509737,0.7877411169729412,0.11525642482490583,0.6451102948921414
3056,3.601961983737437,1.5264827307658064,Belize,NA,0.9999999999999475,0,0,0,0,0,0,0,0,0,0,0.42730951629270053,0.7877411169729412,0.11525642482490583,0.6451102948921414
3057,72.81396978959958,4.301548006234854,Belize,NA,0.9999999999999032,0,0,0,0,0,0,0,0,0,0,0.4151508623825442,0.7877411169729412,0.11525642482490583,0.6451102948921414
3058,0,0,Belize,NA,0.9999999999999308,0,0,0,0,0,0,1,0,0,0,0.36916340632917743,0.7372098878227219,0.06501155281699725,0.6584972280874059
3059,346.0600390293107,5.849497788119306,Belize,NA,0.9999999999999032,0.5452922617071007,0.5452922617071007,0.5452922617071007,0,0,0,1,0,0,0,0.33960024985772064,0.7372098878227219,0.06501155281699725,0.6584972280874059
3060,214.8399473850613,5.374537148691168,Belize,NA,0.9999999999999032,0.4762537363002557,0.4762537363002557,0.4762537363002557,0,0,1,1,0,0,0,0.33074542953402936,0.7372098878227219,0.06501155281699725,0.6584972280874059
3061,69.21200780586214,4.251519347769706,Belize,NA,0.9999999999999032,0.18623380936566833,0.18623380936566833,0.18623380936566833,0,0,0,0,0,0,0,0.337632631749548,0.7089717139796485,0.034824881940808114,0.6871079666137917
3062,0,0,Belize,NA,0.9999999999999032,0,0,0,0,0,0,0,0,0,0,0.36045817664796725,0.7089717139796485,0.034824881940808114,0.6871079666137917
3063,484.4840546256452,6.185146443990475,Belize,NA,0.9999999999999475,0,0,0,0,0,0,0,0,0,0,0.2893287540344532,0.7089717139796485,0.034824881940808114,0.6871079666137917
3064,69.21200780586214,4.251519347769706,Belize,NA,0.9425990685715525,0,0,0,0,0,0,0,0,0,0,0.23265515652988972,0.7102461019335685,0.0266752557505907,0.651976897260956
3065,207.63602341758642,5.34059121901671,Belize,NA,0.9321028266460084,0.1637102157343867,0.1637102157343867,0.1637102157343867,0,0,0,0,0,0,0,0.19136136181180777,0.7102461019335685,0.0266752557505907,0.651976897260956
3066,2214.784249741419,7.703361682902369,Belize,NA,0.9999999999999032,0.15733975423448127,0.15733975423448127,0.15733975423448127,0,0,1,1,0,0,0,0.18535829644905702,0.7102461019335685,0.0266752557505907,0.651976897260956
3067,353.26396299678555,5.870042293451841,Belize,NA,0.9999999999999032,0.07298239787446387,0.07298239787446387,0.07298239787446387,0,0,1,1,0,0,0,0.2087141463276013,0.724182726575052,0.025415238280987868,0.5656744725619972
3068,207.63602341758642,5.34059121901671,Belize,NA,0.9999999999999475,0.14833111922949258,0.14833111922949258,0.14833111922949258,0,0,0,1,0,0,0,0.26053947644703296,0.724182726575052,0.025415238280987868,0.5656744725619972
3069,695.722040026969,6.546386536424418,Belize,NA,0.9999999999999032,0.261541016273676,0.261541016273676,0.261541016273676,0,0,0,1,0,0,0,0.23372726546950662,0.724182726575052,0.025415238280987868,0.5656744725619972
3070,972.5700712504175,6.880969800907499,Belize,NA,0.9999999999999308,0.46213882431087,0.4616406509465392,0.46238791099303544,0,0,0,1,0,0,0,0.21914502443903183,0.724182726575052,0.025415238280987868,0.5656744725619972
3071,968.9681092666802,6.877263193912307,Belize,NA,0.9999999999999032,0.323272999003669,0.323272999003669,0.323272999003669,0,0,0,0,0,0,0,0.15997685644965448,0.7407402766211707,0.027580979853065585,0.5022293716618665
3072,1457.0541258760627,7.284858035251333,Belize,NA,0.9999999999999032,0.26378279641316466,0.26349219528397166,0.2638658253072198,0,0,0,0,0,0,0,0.1351815542240313,0.7407402766211707,0.027580979853065585,0.5022293716618665
3073,834.1460556386933,6.72760662648724,Belize,NA,0.9999999999999475,0.21873962138824415,0.21873962138824415,0.21873962138824415,0,0,0,0,0,0,0,0.14756881206285336,0.7407402766211707,0.027580979853065585,0.5022293716618665
3074,415.27204683517283,6.031339005261822,Belize,NA,0.9999999999999032,0.22110594486882512,0.22106443042179758,0.22110594486882512,0,0,0,1,0,0,0,0.08695890146904336,0.757386304734412,0.03503468552187578,0.44748842566695934
3075,10846.72595521807,9.29171074762086,Belize,NA,0.9233898311725472,0.04700794599377868,0.04700794599377868,0.04700794599377868,0,0,1,1,0,0,1,0.0034606755546414247,0.757386304734412,0.03503468552187578,0.44748842566695934
3076,7558.516698635415,8.930562538378119,Belize,NA,0.7987827282046113,0,0,0,0,0,1,0,0,0,0,0.030200608278786255,0.757386304734412,0.03503468552187578,0.44748842566695934
3077,280.449993207186,5.639954787774971,Belize,NA,0.032105717680076314,0,0,0,0,1,1,0,0,0,1,0.0666972042091459,0.7818081499312112,0.08132945872845986,0.38306522280435723
3078,0,0,Belize,NA,0.1836743201709219,0,0,0,0,0,0,0,0,0,0,0.18720258105980644,0.8148332530195513,0.1808655547174156,0.30625705506677936
3079,0,0,Belize,NA,0.22506784955022271,0,0,0,0,0,0,0,0,0,0,0.1675430307238343,0.8148332530195513,0.1808655547174156,0.30625705506677936
3080,0,0,Belize,NA,0.21793354376177987,0,0,0,0,0,0,0,0,0,0,0.17843256148702125,0.8018714060531908,0.20751508043869976,0.25582602785952396
3081,0,0,Belize,NA,0.15112860157692704,0,0,0,0,0,0,0,0,0,0,0.22756050964267605,0.8018714060531908,0.20751508043869976,0.25582602785952396
3082,0,0,Mexico,NA,0.43277714942637585,0,0,0,0,0,0,0,0,0,0,0.22375873624331383,0.8018714060531908,0.20751508043869976,0.25582602785952396
3083,0,0,Mexico,NA,0.9999999999998644,0,0,0,0.6839090003321754,0,1,0,0,0,0,0.249121273276209,0.8018714060531908,0.20751508043869976,0.25582602785952396
3084,0,0,Mexico,NA,0.9999999999999032,0,0,0,0.24310860179343596,0,1,0,0,0,0,0.258828775472184,0.8018714060531908,0.20751508043869976,0.25582602785952396
3085,0,0,Mexico,NA,0.9999999999999197,0,0,0,0,0,0,0,0,0,0,0.29454918352745885,0.7678601332639179,0.19714962202383918,0.2207767635884168
3086,0,0,Mexico,NA,0.9999999999999032,0,0,0,0,0,0,0,0,0,0,0.34488341749944584,0.7678601332639179,0.19714962202383918,0.2207767635884168
3087,33.03294087724875,3.5273289049154166,Mexico,NA,0.9999999999999308,0,0,0,0.15854367319827636,0,1,0,0,0,0,0.35134269669721735,0.7678601332639179,0.19714962202383918,0.2207767635884168
3088,1.719114948733198,1.0003064408630862,Mexico,NA,0.9999999999999032,0,0,0,0.1319329126536099,0,1,0,0,0,0,0.3777024624835488,0.7504553962317457,0.25637311951733965,0.19838357764292763
3089,0,0,Mexico,NA,0.9999999999999032,0,0,0,0.8116904682830021,0,0,0,0,1,0,0.4207040966107655,0.7504553962317457,0.25637311951733965,0.19838357764292763
3090,0,0,Mexico,NA,0.9999999999999197,0,0,0,1,0,0,0,0,0,0,0.47585717472713357,0.7504553962317457,0.25637311951733965,0.19838357764292763
3091,0,0,Mexico,NA,0.9999999999999197,0,0,0,1,0,0,0,0,0,0,0.5394473947186924,0.7533539073319457,0.3964672961620064,0.18144783218496113
3092,0,0,Mexico,NA,0.9999999999999696,0,0,0,0.957323148455646,0,0,0,0,0,0,0.6088368087538207,0.7533539073319457,0.3964672961620064,0.18144783218496113
