pid,country,name_2,coral_prop,forest,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist
405,Belize,Turneffe Atoll (Maugre),0,0,0,0,1,0,0,0,14781.173498270335
406,Belize,Turneffe Atoll (Maugre),0.9733240949246492,0,0,1,0,0,0,1,7002.458861223092
407,Belize,Turneffe Atoll (Maugre),0,0,0,1,1,0,0,0,2277.0967091529565
408,Belize,Turneffe Atoll (Maugre),1,0,0,1,0,0,0,0,7774.637847930238
409,Belize,Turneffe Atoll (Maugre),0.6349206349206349,0,0,1,0,0,0,0,15627.616246341408
410,Belize,Turneffe Atoll (Maugre),0.908974358974359,0,0,0,0,0,0,0,24019.662350040773
411,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,21588.335400602686
412,Belize,Bacalar Chico,0.9101851851851852,1,1,1,1,0,0,0,15557.177020003513
413,Belize,Bacalar Chico,0.7249753856252051,1,0,1,1,0,0,0,7784.652888791147
414,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,16957.475997623635
415,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,13955.502063864038
416,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,10398.082267269625
417,Honduras,Zona de Interconexion,0,1,0,0,0,0,0,0,11295.763350102428
418,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,10947.893263867605
419,Honduras,Zona de Interconexion,0,0,0,0,0,0,0,0,16200.640266275717
420,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,19245.446157012695
421,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,19124.339438835017
422,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,9922.625729802772
423,Belize,Turneffe Atoll (Maugre),0.9724047306176085,0,0,1,1,0,0,1,2002.45886122251
424,Belize,Turneffe Atoll (Maugre),0.029336734693877552,0,0,1,1,0,0,0,2774.637847930628
425,Belize,Turneffe Atoll (Maugre),0.9843176509843177,0,0,1,1,0,0,1,10792.405249229418
426,Belize,Turneffe Atoll (Maugre),0.9189364461738002,0,0,1,0,0,0,0,19344.19295113337
427,Belize,Turneffe Atoll (Maugre),0.5348435814455232,0,0,0,0,0,0,0,24050.53576242485
428,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,21602.13740762874
429,Belize,Bacalar Chico,0.8142928411075081,0,0,1,1,0,0,0,11684.51751847238
430,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,13939.594875836832
431,Mexico,Ría Lagartos,0,0,1,1,1,0,0,0,15654.673417389125
432,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,17054.103468487847
433,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,12728.48280278978
434,Honduras,Zona de Interconexion,1,1,0,0,0,0,0,0,15159.187642849529
435,Honduras,NP Blanca Jeannette Kawas,1,1,0,0,0,0,0,0,16140.32149837372
436,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,15041.27997951238
437,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,5332.345896650138
438,Belize,Turneffe Atoll (Maugre),0.9962941291203433,0,0,1,1,0,0,1,0
439,Belize,Turneffe Atoll (Maugre),0.8240295155598332,0,0,1,0,0,0,0,6223.313633772457
440,Belize,Turneffe Atoll (Maugre),0.9932946719826024,0,0,1,1,0,0,0,14881.243981985686
441,Belize,Turneffe Atoll (Maugre),0.3310321602963462,0,0,1,1,0,0,0,23540.883847435827
442,Belize,Turneffe Atoll (Maugre),0.8547923739879865,0,0,0,0,0,0,0,23978.757731271813
443,Belize,Bacalar Chico,0,0,0,0,1,0,0,0,16781.912303972855
444,Belize,Bacalar Chico,0.98005148005148,0,0,0,0,0,0,0,9147.08655899931
445,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,12192.816747832856
446,Mexico,Ría Lagartos,0,0,1,1,1,0,0,0,11552.989171099933
447,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,21358.705614512986
448,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,15342.91181180341
449,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,15720.725013336832
450,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,19741.974902860013
451,Belize,Turneffe Atoll (Maugre),1,0,0,0,0,0,0,0,2225.362152069441
452,Belize,Turneffe Atoll (Maugre),0.9359490274983233,0,0,0,1,0,0,0,2997.541138776972
453,Belize,Turneffe Atoll (Maugre),1,0,0,0,1,0,0,0,10895.184439561574
454,Belize,Turneffe Atoll (Maugre),0.5148645672759304,0,0,1,1,0,0,0,19401.722445163367
455,Belize,Turneffe Atoll (Maugre),0.1284246575342466,0,0,1,0,0,0,1,28002.653868985926
456,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,25034.01573521112
457,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,8939.594875837283
458,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,18781.51132945913
459,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,17728.482802789087
460,Honduras,NP Blanca Jeannette Kawas,0.9965855740503627,1,0,1,0,0,0,0,19547.015066730226
461,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,24698.75611368312
462,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,33977.67181377854
463,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,2722.903290846656
464,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,7997.541138776934
465,Belize,Turneffe Atoll (Maugre),1,0,0,0,1,0,0,0,15769.605428160023
466,Belize,Turneffe Atoll (Maugre),0.5662538287388467,0,0,1,1,0,0,0,24112.28411467691
467,Belize,Turneffe Atoll (Maugre),0.7269328547928817,0,0,0,0,0,0,0,28593.333239008618
468,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,7665.774239648948
469,Mexico,Ría Lagartos,0,0,1,0,1,0,0,0,6638.946454758201
470,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,22805.3807855168
471,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,20314.767310818967
472,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,20601.60243701588
473,Honduras,NP Blanca Jeannette Kawas,1,0,0,0,0,0,0,0,23812.40015397596
474,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,30254.13671279348
475,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,36343.2021654977
476,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,6195.541585451531
477,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,12997.541138777447
478,Belize,Turneffe Atoll (Maugre),0.8373641780581844,0,0,0,0,0,0,0,20704.00605553518
479,Belize,Turneffe Atoll (Maugre),0.7001380262249828,0,0,0,0,0,0,0,28920.19461578251
480,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,29904.84639300378
481,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,9321.433787727066
482,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,3939.5948758385866
483,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,21417.623662792936
484,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,21986.554342816795
485,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,24173.759038406082
486,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,28453.548537362392
487,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,28450.09781461557
488,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,34199.11376464864
489,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,11714.629470793943
490,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,17997.54113877696
491,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,25663.812618848813
492,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,33319.31255441864
493,Mexico,Ría Lagartos,0,1,0,1,1,0,1,0,4321.433787727607
494,Mexico,Ría Lagartos,0,0,0,0,1,0,0,0,3053.3295087789484
495,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,23961.08770102748
496,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,18917.329074183144
497,Honduras,NP Blanca Jeannette Kawas,0,1,0,1,0,0,0,1,21092.80190168835
498,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,26114.119644873488
499,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,28028.61915186451
500,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,32630.165210412702
501,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,39109.12918183442
502,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,23006.596609076183
503,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,30890.991251018993
504,Belize,Turneffe Atoll (Maugre),0,0,0,0,0,0,0,0,34812.321550673245
505,Mexico,Ría Lagartos,0,1,0,0,1,0,1,0,7191.1326136397065
506,Mexico,Ría Lagartos,0,1,0,1,1,0,1,1,0
507,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,16421.604397456787
508,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,17157.011962901455
509,Honduras,NP Blanca Jeannette Kawas,1,1,0,1,0,0,0,1,21363.614213378536
510,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,27663.573366181143
511,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,34945.439027273766
512,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,2915.1415728357447
513,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,13921.918938364579
514,Honduras,NP Blanca Jeannette Kawas,1,1,1,1,0,0,0,0,16758.90150604479
515,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,22711.646816410077
516,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,27311.06698177174
517,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,29945.439027274246
518,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,37516.39829238056
519,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,7894.076228955847
520,Mexico,Ría Lagartos,0,0,0,1,1,0,0,1,1071.2688354407924
521,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,11429.067267804026
522,Honduras,NP Blanca Jeannette Kawas,0,1,1,1,0,0,0,0,12462.646072187019
523,Honduras,NP Blanca Jeannette Kawas,0.9948888624747415,1,1,1,0,0,0,0,17786.638548095892
524,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,24945.439027274388
525,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,24946.68366817427
526,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,32527.3077668568
527,Mexico,Ría Lagartos,0,1,0,0,0,0,0,0,15296.786255761519
528,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,5474.686947810032
529,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,11477.116571119886
530,Honduras,NP Blanca Jeannette Kawas,0,1,0,1,0,0,0,0,8931.6467995477
531,Honduras,NP Blanca Jeannette Kawas,1,1,1,1,0,0,0,0,12915.698483426466
532,Honduras,NP Blanca Jeannette Kawas,0.945750452079566,1,0,0,0,0,0,0,19945.439027274053
533,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,21581.973782659465
534,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,27542.174211326892
535,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,35570.02245391261
536,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,10430.272589698116
537,Mexico,Ría Lagartos,0,0,0,1,1,0,0,0,6188.843353346045
538,Honduras,NP Blanca Jeannette Kawas,0,1,0,0,0,0,0,0,6448.105631692776
539,Honduras,NP Blanca Jeannette Kawas,1,1,1,1,0,0,0,0,8140.76376921018
540,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,15050.204352236076
541,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,14945.439027274431
542,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,22563.620498810164
543,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,30672.008527306007
544,Mexico,Ría Lagartos,0,1,0,0,0,0,0,0,15414.57023125558
545,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,9517.155479351124
546,Honduras,NP Blanca Jeannette Kawas,1,1,1,1,0,0,1,1,3965.9553927591064
547,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,9945.439027274557
548,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,9949.929540636726
549,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,18847.570509727648
550,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,17597.232161381962
551,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,25813.13070563863
552,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,34248.69127296971
553,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,13942.547741967339
554,Mexico,Ría Lagartos,0,0,0,1,1,0,0,0,11356.46137777991
555,Honduras,NP Blanca Jeannette Kawas,0,1,0,1,0,0,1,0,1674.7648662464817
556,Honduras,NP Blanca Jeannette Kawas,1,0,0,0,0,0,0,0,4945.439027274423
557,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,6712.013749455338
558,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,12657.337376748337
559,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,21020.545343868995
560,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,29555.34577091661
561,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,18378.940265150723
562,Mexico,Yum Balam,0,0,0,1,1,0,0,0,13363.949944133832
563,Mexico,Ría Lagartos,0,1,0,1,1,0,0,0,14160.614336867047
564,Mexico,Yum Balam,0,0,0,0,1,0,0,0,12781.137183783314
565,Mexico,Yum Balam,0,0,0,0,0,0,0,0,16294.199339419527
566,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,16736.948392130686
567,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,22751.799852205622
568,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,30249.6908916801
569,Honduras,NP Blanca Jeannette Kawas,0.930021495103893,1,1,1,0,0,0,1,1078.449527196383
570,Honduras,MWLR Bahia de Tela,1,0,1,0,0,0,0,0,982.2044498297158
571,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,7794.472348791971
572,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,16352.64309770443
573,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,24981.2744543931
574,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,33626.168536581084
575,Mexico,Yum Balam,0,1,0,0,1,0,0,0,13289.090770690516
576,Mexico,Ría Lagartos,0,1,0,0,1,0,0,0,15669.082308821191
577,Mexico,Yum Balam,0,0,1,1,1,0,0,0,10184.698479331086
578,Mexico,Yum Balam,0,0,0,0,1,0,0,0,11768.8447825205
579,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,17766.518283477726
580,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,25199.52245976847
581,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,32972.24614304557
582,Honduras,NP Blanca Jeannette Kawas,0,0,0,0,0,0,0,0,4730.886691062853
583,Honduras,NP Punta Izopo,0,0,0,0,1,0,0,0,5141.635381833352
584,Honduras,MWLR Bahia de Tela,1,0,0,0,1,0,0,0,3361.4593442945265
585,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,11956.36006517731
586,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,20606.059378080303
587,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,29262.003010351495
588,Mexico,Yum Balam,0,0,0,1,1,0,0,0,8760.603478985046
589,Mexico,Yum Balam,0,0,0,0,1,0,0,0,7842.861908600526
590,Mexico,Yum Balam,0,0,0,0,0,0,0,0,12792.730252742971
591,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,14978.911939536956
592,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,20199.52245976986
593,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,28020.95271613537
594,Honduras,NP Punta Izopo,0.830106183635228,1,1,1,1,0,0,1,3899.2156603828057
595,Honduras,MWLR Bahia de Tela,0.946980854197349,0,1,0,0,0,0,0,1495.3697560628411
596,Honduras,MWLR Bahia de Tela,1,0,0,0,1,0,0,0,8276.482086938988
597,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,16587.80554564809
598,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,25135.839550432032
599,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,33741.155389076885
600,Mexico,Yum Balam,0,1,0,0,1,0,0,0,9907.473462661914
601,Mexico,Yum Balam,0,0,0,0,1,0,0,0,5184.698479330313
602,Mexico,Yum Balam,0,0,0,0,1,0,0,0,7852.306840781646
603,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,15199.522459769218
604,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,23090.659724707366
605,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,31389.83961291055
606,Honduras,NP Punta Izopo,0,1,0,0,0,0,0,0,5472.890560383217
607,Honduras,NP Punta Izopo,1,1,1,0,1,0,0,1,5740.07346414802
608,Honduras,MWLR Bahia de Tela,0,0,0,0,1,0,0,0,6373.260739440562
609,Honduras,MWLR Bahia de Tela,0.8802083333333334,0,0,0,0,0,0,0,13255.221708727038
610,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,21385.884120894345
611,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,29816.290458692816
612,Mexico,Yum Balam,0,0,0,1,1,0,0,0,4990.109069218955
613,Mexico,Yum Balam,0,0,0,0,1,0,0,0,3108.616754132635
614,Mexico,Yum Balam,0,0,0,0,0,0,0,0,10199.5224597685
615,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,14765.849880194683
616,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,18198.443392898316
617,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,26614.40974972995
618,Honduras,NP Punta Izopo,0,1,0,0,0,0,0,0,8036.168127883925
619,Honduras,NP Punta Izopo,0,1,0,0,1,0,1,1,6409.7228461360255
620,Honduras,NP Punta Izopo,0,0,0,0,1,0,0,0,11218.883068600515
621,Honduras,MWLR Bahia de Tela,1,0,0,0,1,0,0,0,10730.759068486384
622,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,18245.592600942993
623,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,26259.413292082092
624,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,34586.296759398574
625,Mexico,Yum Balam,0,1,0,0,1,0,0,0,4907.47346266198
626,Mexico,Yum Balam,0,0,0,1,1,0,0,1,184.69847933078248
627,Mexico,Yum Balam,0,0,0,0,1,0,0,0,5199.5224597690185
628,Mexico,Yum Balam,0,0,0,0,0,0,0,0,13386.116588720713
629,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,14798.07976899054
630,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,21939.270309856092
631,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,30552.823865085924
632,Honduras,NP Punta Izopo,0,1,0,0,0,0,1,0,8342.144519841066
633,Honduras,NP Punta Izopo,1,1,1,0,1,0,0,0,9523.381747738773
634,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,15727.362684123678
635,Honduras,MWLR Bahia de Tela,0,0,0,0,0,0,0,0,23432.727918842436
636,Honduras,MWLR Bahia de Tela,1,0,0,0,0,0,0,0,31661.770238430436
637,Mexico,Yum Balam,0,0,0,1,1,0,0,0,2769.1647705381247
638,Mexico,Yum Balam,0,0,0,1,1,0,0,1,199.52245976863367
639,Mexico,Yum Balam,0,0,0,0,1,0,0,0,8785.948595862783
640,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,17445.238809807008
641,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,26105.16848314213
642,Honduras,NP Punta Izopo,0,1,0,0,0,0,0,0,12047.281225123344
643,Honduras,NP Punta Izopo,0,1,0,0,1,0,0,0,10781.484574973552
644,Honduras,NP Punta Izopo,0,0,0,0,1,0,0,0,14067.53520433682
645,Mexico,Yum Balam,0,1,0,1,1,0,1,1,0
646,Mexico,Yum Balam,0,0,0,1,1,0,0,1,0
647,Mexico,Yum Balam,0,0,0,0,1,0,0,0,4699.800394707323
648,Mexico,Yum Balam,0,0,0,0,0,0,0,0,13193.09920492724
649,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,15766.176049521555
650,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,21818.056960049886
651,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,30463.04896744532
652,Honduras,NP Punta Izopo,0,1,0,0,0,0,1,1,13316.821382345148
653,Honduras,NP Punta Izopo,0,1,1,0,0,0,0,0,14086.914369459579
654,Mexico,Yum Balam,0,1,0,0,0,0,0,0,11716.75583304451
655,Mexico,Yum Balam,0,0,0,0,1,0,0,0,991.3031815418702
656,Mexico,Yum Balam,0,0,1,1,1,0,0,0,2182.85962056651
657,Mexico,Yum Balam,0,0,0,0,1,0,0,0,9655.156464911706
658,Mexico,Yum Balam,0,0,0,0,0,0,0,0,17893.903689325864
659,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,17986.97910723275
660,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,26403.816620402053
661,Honduras,NP Punta Izopo,0,1,0,0,0,0,0,0,15779.314502846524
662,Mexico,Yum Balam,0,1,0,0,0,0,0,0,15114.164330740128
663,Mexico,Yum Balam,0,1,0,0,0,0,0,0,7346.7464852208495
664,Mexico,Yum Balam,0,1,0,1,1,0,1,1,92.52653733773096
665,Mexico,Yum Balam,0,0,0,1,1,0,0,0,4029.81023427088
666,Mexico,Yum Balam,0,0,0,0,1,0,0,0,7134.339404243111
667,Mexico,Yum Balam,0,0,0,0,1,0,0,0,14640.900552007812
668,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,19005.878276791318
669,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,22722.801584635883
670,Mexico,Tiburón Ballena,0,0,0,0,0,0,0,0,31117.44614738941
671,Honduras,NP Punta Izopo,0,0,0,0,0,0,0,0,18305.302190036542
672,Honduras,NP Punta Izopo,0,1,1,0,0,0,0,0,18872.930694299816
673,Mexico,Yum Balam,0,1,0,0,0,0,0,0,19883.48904660903
674,Mexico,Yum Balam,0,1,0,0,0,0,0,0,11723.824271114181
675,Mexico,Yum Balam,0,1,0,0,1,0,0,0,4649.9904328395905
