pid,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,prop_mangrove_lg,prop_mangrove_deg_lg,prop_mangrove_deg_sm,prop_mangrove_sm
180,Belize,Laughing Bird Caye,7807736.4738230705,0.05997668728483995,0.05997668728483995,0.05997668728483995,0,0,0,0,0,0,19520.2512837425,0,0,0,0
181,Belize,South Water Caye,4681341.65877067,0.07199972325757735,0.07199972325757735,0.07199972325757735,0,0,0,0,0,0,17964.73203693896,0,0,0,0
182,Belize,South Water Caye,21650635.09461063,0.4865908336101241,0.4865908336101241,0.4865908336101241,0,0,1,0,0,0,19178.54330566022,0,0,0,0
183,Belize,South Water Caye,21650635.09461063,0.30886748588510565,0.30886748588510565,0.30886748588510565,0,0,0,0,0,0,23661.832372305027,0.0291400227865592,0,0,0.0291400227865592
184,Belize,South Water Caye,20651680.582868993,0.13113349319185333,0.13113349319185333,0.13113349319185333,0,0,0,0,0,0,21542.790475269914,0.003151294308204776,0,0,0.003151294308204776
185,Belize,South Water Caye,4893574.429236889,0,0,0,0,0,0,0,0,0,15396.760557052094,0,0,0,0
186,Belize,Hol Chan,3071731.9016703963,0,0,0,0,0,0,0,0,0,20185.913680074224,0,0,0,0
187,Belize,Corozal Bay,7844938.041783335,0,0,0,1.145724974450016e-4,0,0,0,0,0,18855.84488136274,0.029045167452526756,0,0,0.029045167452526756
188,Belize,Corozal Bay,12413649.623945296,0,0,0,0,0,0,0,0,0,13004.140653957513,0,0,0,0
189,Mexico,Ría Lagartos,3745985.210576213,0,0,0,0,0,1,0,0,0,1330.6602617183678,0.03142319566281929,0.2185737766586633,0.11864716426708674,0.13134980805431673
190,Mexico,Ría Lagartos,355538.6794221401,0,0,0,0,1,1,0,0,0,3133.0020845572535,0,0,0,0
191,Honduras,Omoa,741602.8304300569,0,0,0,0.9780747648769689,0,0,0,0,0,26360.855031997417,0,0,0,0
192,Honduras,Omoa,21650635.094610393,0,0,0,0.7610843573564119,0,0,0,0,0,27458.54291140766,0,0,0,0
193,Honduras,Cuyamel,21650635.094610393,0.040642643639989484,0.040642643639989484,0.040642643639989484,4.151444702756842e-5,0,0,0,0,0,22401.043916506733,0,0,0,0
194,Belize,Laughing Bird Caye,293795.62035274506,0,0,0,0,0,0,0,0,0,21056.816409682768,0,0,0,0
195,Belize,South Water Caye,19162892.613322556,0.14676226144655993,0.14676226144655993,0.14676226144655993,0,0,0,0,0,0,20591.84923330584,0.008500804303788283,0,0,0.008500804303788283
196,Belize,South Water Caye,21462683.062099576,0.49139639868083673,0.49139639868083673,0.49139639868083673,0,0,1,0,0,0,23261.34223846868,0.011657442793907001,0,0,0.011657442793907001
197,Belize,South Water Caye,21650635.094610393,0.28271338425774095,0.28271338425774095,0.28271338425774095,0,0,0,0,0,0,26422.10891663648,0.0021200301884579955,0,0,0.0021200301884579955
198,Belize,South Water Caye,21640196.761387527,0.17390483373929008,0.17369716137991667,0.17398790268303946,0,0,0,0,0,0,18424.564249395196,0.01685356723633065,0.024015768947438856,0.024015768947375532,0.016853567236389824
199,Belize,South Water Caye,8207309.763329446,0,0,0,0,0,0,0,0,0,13038.435952673468,0,0,0,0
200,Belize,Hol Chan,18449839.651202142,0,0,0,0,0,0,0,0,0,17626.555064579094,0,0,0,0
201,Belize,Hol Chan,134348.22105745345,0,0,0,0,0,0,0,0,0,19162.892166772606,0,0,0,0
202,Belize,Corozal Bay,8960223.859500702,0,0,0,0,0,0,0,0,0,18580.496827978215,0.001354632504826978,0,0,0.001354632504826978
203,Belize,Corozal Bay,21286096.14798942,0,0,0,8.022827958912973e-4,0,0,0,0,1,17035.485620091422,0.0014847699015193658,4.088647299886217e-6,0,0.0014888585488190176
204,Mexico,Ría Lagartos,19017044.985945314,0,0,0,0,0,1,0,1,1,362.7860813027683,0.04673048413338316,0.34771513738369236,0.3172913980631903,0.07715422345389471
205,Honduras,Omoa,10932637.320996366,0,0,0,0.983277579197273,0,0,0,0,0,25083.847564576845,0,0,0,0
206,Honduras,Omoa,13036170.587735176,0,0,0,0.8230977936238232,0,0,0,0,0,22784.797420716804,0,0,0,0
207,Honduras,Cuyamel,2725036.2435272764,0.02242882527528503,0.02242882527528503,0.02242882527528503,0.1065369200576039,0,0,0,0,0,23565.481231469385,0,0,0,0
208,Honduras,Cuyamel,9523137.192683935,0,0,0,0,0,0,0,0,0,20301.818273348235,0,0,0,0
209,Honduras,Zona de Interconexion,4786333.136834204,0,0,0,0,0,0,0,0,0,18350.786675871084,0,0,0,0
210,Belize,South Water Caye,1030371.6881091989,0,0,0,0,0,0,0,0,0,22961.01141235322,0,0,0,0
211,Belize,South Water Caye,8634578.232739687,0.4718614394114791,0.4718614394114791,0.4718614394114791,0,0,0,0,0,0,23922.745959762433,0,0,0,0
212,Belize,South Water Caye,12435186.510863956,0.2753141716488707,0.2753141716488707,0.2753141716488707,0,0,0,0,0,0,27647.125748317067,0,0,0,0
213,Belize,South Water Caye,21594012.41668792,0.3011862278608941,0.3011862278608941,0.3011862278608941,0,0,1,0,0,0,23420.089366210672,0.003250901159332891,0,0,0.003250901159332891
214,Belize,South Water Caye,21650635.094610453,0.03516273663235036,0.03516273663235036,0.03516273663235036,0,0,0,0,0,0,15913.625519427365,0.005794575578538422,0,0,0.005794575578538422
215,Belize,South Water Caye,4753019.515329242,0.028743780539747212,0.028743780539747212,0.028743780539747212,0,0,0,0,0,0,12634.789232215411,0,0,0,0
216,Belize,Hol Chan,3543094.2927508354,0,0,0,0,0,0,0,0,0,15705.949774621504,0,0,0,0
217,Belize,Hol Chan,21041604.31511402,0,0,0,0,0,0,0,0,0,15205.44509225564,0.005731502132329048,0,0,0.005731502132329048
218,Belize,Corozal Bay,319737.52761477977,0,0,0,0,0,0,0,0,0,17741.632926498824,0,0,0,0
219,Belize,Corozal Bay,12689124.693710804,0,0,0,0,0,0,0,0,0,18248.249605089077,2.279531476461742e-6,0,0,2.279531476461742e-6
220,Belize,Corozal Bay,752132.9863414674,0,0,0,0,1,0,0,0,0,24182.466103474428,0.015642219428728888,0,0,0.015642219428728888
221,Belize,Corozal Bay,12056545.023230791,0,0,0,0,0,0,0,0,0,17131.844232153024,0,0,0,0
222,Mexico,Ría Lagartos,9895770.609888017,0,0,0,0,1,1,0,1,1,63.979224842800726,0.0454642158094598,0.1927358287966164,0.1927358287967377,0.04546421580936014
223,Honduras,Omoa,20983051.832834616,0,0,0,0.7562990669064287,0,0,0,0,0,23986.48139347219,0,0,0,0
224,Honduras,Omoa,1393156.883771509,0,0,0,0.7167767861155458,0,0,0,0,0,21637.883450369958,0,0,0,0
225,Honduras,Cuyamel,4706596.530133545,0.09510257374324184,0.09510257374324184,0.09510257374324184,0.015277521886464552,1,0,0,0,0,20916.828061749897,0.010413623079413566,0,0,0.010413623079413566
226,Honduras,Zona de Interconexion,13097108.407892287,0.04920549796161655,0.04920549796161655,0.04920549796161655,0.41834967304604537,1,0,0,1,0,18140.881912884353,0.0032110168498355515,0,0,0.0032110168498355515
227,Honduras,Zona de Interconexion,5677517.503182948,0,0,0,0,0,0,0,0,0,14889.458509206846,0,0,0,0
228,Belize,South Water Caye,3029925.6423150958,0.42746632559333814,0.42746632559333814,0.42746632559333814,0,0,0,0,0,0,28417.188531988362,0,0,0,0
229,Belize,South Water Caye,21650635.094610512,0.12284124875457429,0.12284124875457429,0.12284124875457429,0,0,1,0,0,0,20911.22892882704,0.03652288975194374,0,0,0.03652288975194374
230,Belize,South Water Caye,21650635.09461099,0.04246927930920133,0.04242776486217376,0.04246927930920133,0,0,1,0,0,0,14269.415667477133,0.06928980432974444,0.005524115836044283,0.0055241158360320375,0.06928980432975596
231,Belize,Hol Chan,21650635.094610512,0,0,0,0,0,0,0,0,0,12626.555064579776,0,0,0,0
232,Belize,Hol Chan,1793073.8109528422,0,0,0,0,0,0,0,0,0,14429.993865125698,0,0,0,0
233,Belize,Corozal Bay,19857561.360162687,0,0,0,0,0,0,0,0,0,13927.286588877352,0.004770737766673391,0,0,0.004770737766673391
234,Belize,Corozal Bay,18070251.871044457,0,0,0,0,1,1,0,0,0,19255.190596946224,0.0014628051980947045,0,0,0.0014628051980947045
235,Belize,Corozal Bay,5480485.504419175,0,0,0,0,1,0,0,0,0,26402.930192090273,3.152527164582194e-4,0,0,3.152527164582194e-4
236,Belize,Corozal Bay,2387418.8555645924,0,0,0,0,1,0,0,0,0,24516.967507398425,0.026377158117531958,0,0,0.026377158117531958
237,Belize,Corozal Bay,4895192.649245344,0,0,0,0,1,0,0,0,0,24255.98998557591,0.004102589520321259,0,0,0.004102589520321259
238,Belize,Corozal Bay,16512451.201462058,0,0,0,0,1,0,0,0,0,20937.450887777388,0.0027492844887573344,0,0,0.0027492844887573344
239,Mexico,Ría Lagartos,11791058.662299387,0,0,0,0.007241702895526782,0,1,0,1,1,0,0.04060088810865108,0.22414989911870126,0.18158423756271383,0.08316654966460725
240,Honduras,Omoa,646595.5396898445,0,0,0,0.9966813896933796,0,0,0,0,0,23003.670773662267,0,0,0,0
241,Honduras,Omoa,4708679.172490455,0,0,0,0.7742277682332305,0,0,0,0,0,22039.121693354096,0,0,0,0
242,Honduras,Zona de Interconexion,16290026.243721128,0,0,0,0.6448939710076099,0,0,0,0,0,19272.566552771565,0,0,0,0
243,Honduras,Zona de Interconexion,21650635.09461069,0.048987047492530064,0.048987047492530064,0.048987047492530064,0.23999501826636974,1,0,0,1,0,13749.04359041896,0,0,0,0
244,Honduras,Zona de Interconexion,6260295.883661032,0,0,0,0,0,0,0,0,0,12271.517197210982,0,0,0,0
245,Belize,South Water Caye,17274370.0282619,0.344917872498981,0.344917872498981,0.344917872498981,0,0,1,0,0,0,25909.757109148246,0,0,0,0
246,Belize,South Water Caye,21650635.09461069,0.15642643639987566,0.15642643639987566,0.15642643639987566,0,0,1,0,0,0,19043.430406113886,0,0,0,0
247,Belize,South Water Caye,6393359.028927147,0.013917973295178014,0.013917973295178014,0.013917973295178014,0,0,1,0,0,0,15217.574870719742,0.039311278055468725,0,0,0.039311278055468725
248,Belize,Hol Chan,15375247.874931678,0.03963487251838108,0.03963487251838108,0.03963487251838108,0,0,1,0,0,0,10973.208631806225,0.027187572394751468,0,0,0.027187572394751468
249,Belize,Hol Chan,21366493.282531977,0,0,0,0,0,0,0,0,0,10244.023126087704,0,0,0,0
250,Belize,Corozal Bay,284141.8198905919,0,0,0,0,0,0,0,0,0,13353.81876341225,0.3881914535652468,0,0,0.3881914535652468
251,Belize,Hol Chan,8407519.586443067,0,0,0,0,0,0,0,0,0,14378.214875422718,0,0,0,0
252,Belize,Corozal Bay,13243115.508633628,0,0,0,0,0,0,0,0,0,15161.186870896812,0,0,0,0
253,Belize,Corozal Bay,20854035.062307596,0,0,0,0,1,0,0,0,0,21402.930192089854,5.063894294830976e-6,0,0,5.063894294830976e-6
254,Belize,Corozal Bay,15673137.699894905,0,0,0,0,1,1,0,0,0,23230.94610501821,0.0012188975965692938,0,0,0.0012188975965692938
255,Belize,Corozal Bay,15840013.983637333,0,0,0,0,1,1,0,0,0,21690.2646016805,0.008050841291742794,0,0,0.008050841291742794
256,Belize,Corozal Bay,16673397.474366158,0,0,0,0,1,0,0,0,0,22535.643833449838,0.0010330829879640737,0,0,0.0010330829879640737
257,Belize,Corozal Bay,11699440.422517061,0,0,0,0,0,0,0,0,0,21631.058719751687,0,0,0,0
258,Mexico,Ría Lagartos,10800353.21706587,0,0,0,0,0,1,0,0,0,2530.4603034047914,0.047134371760935524,0.19578533086819502,0.04590063680036714,0.19701906582874754
259,Honduras,Omoa,1971410.0828132061,0,0,0,0.7303910387991033,0,0,0,0,0,22636.772895036727,0,0,0,0
260,Honduras,Zona de Interconexion,21650635.094610393,0,0,0,0.5511457987379984,0,0,0,0,0,14365.807481832428,0,0,0,0
261,Honduras,Zona de Interconexion,21650635.09461087,0.021878113583528074,0.018058784456991866,0.02250083028894159,0.019096645632681052,1,0,0,1,1,9948.909624943557,0.00311407424442975,0,0,0.00311407424442975
262,Honduras,Zona de Interconexion,5028499.963344872,0,0,0,0,0,0,0,0,0,10522.217200070154,0,0,0,0
263,Belize,South Water Caye,9177923.039699316,0.06610423125209143,0.06610423125209143,0.06610423125209143,0,0,1,0,0,0,23910.00334114839,0,0,0,0
264,Belize,South Water Caye,16313049.076813117,0.2887679001763736,0.2887679001763736,0.2887679001763736,0,0,1,0,0,0,18385.455880971662,0.003972280086617224,0,0,0.003972280086617224
265,Belize,Hol Chan,4933598.014285147,0.11277083243696025,0.11277083243696025,0.11277083243696025,0,0,0,0,0,0,11025.4440832957,0.12966560508489444,0,0,0.12966560508489444
266,Belize,Hol Chan,21650635.094610393,0.0017436067751578736,0.0017436067751578736,0.0017436067751578736,0,0,0,0,0,0,7626.55506457878,0,0,0,0
267,Belize,Hol Chan,20275633.980918586,0,0,0,0,0,0,0,0,0,9628.279237898527,0,0,0,0
268,Belize,Corozal Bay,1375001.1142562628,0,0,0,0,0,0,0,0,0,13423.611107061166,0.025646056295767584,0,0,0.025646056295767584
269,Belize,Hol Chan,12753845.581094086,0,0,0,0,0,0,0,0,0,16402.93019208982,0,0,0,0
270,Belize,Corozal Bay,8896789.626360595,0,0,0,0,0,0,0,0,0,18226.415875257277,0,0,0,0
271,Belize,Corozal Bay,21650635.094610393,0,0,0,0,0,0,0,0,0,22984.168858362795,0,0,0,0
272,Belize,Corozal Bay,21650635.094611466,0,0,0,0,0,0,0,0,0,19600.48595678227,0,0,0,0
273,Belize,Corozal Bay,21650635.094610393,0,0,0,0,0,0,0,0,0,19273.04864736189,0,0,0,0
274,Belize,Corozal Bay,21650635.094610393,0,0,0,0,0,0,0,0,0,21848.51106588096,0,0,0,0
275,Mexico,Ría Lagartos,19233291.044109993,0,0,0,0.005093810593511505,0,1,0,1,0,4660.37992293218,0.1314410837454141,0.3341252101486359,0.062258759782226045,0.4033075341118504
276,Honduras,Zona de Interconexion,2587587.400940597,0,0,0,0.5668850768341993,0,0,0,0,0,16552.06193006987,0,0,0,0
277,Honduras,Zona de Interconexion,21650635.09461081,0,0,0,0.5980571238791391,0,0,0,1,1,9556.203622734307,0,0,0,0
278,Honduras,Zona de Interconexion,21650635.094611406,0.0501494520093003,0.05654267685154554,0.04853038857522521,0,0,0,0,0,0,7271.517197210507,0,0,0,0
279,Belize,South Water Caye,1236744.0213489532,0,0,0,0,0,0,0,0,0,22848.65436064998,0,0,0,0
280,Belize,South Water Caye,1462893.0423678458,0.3883062687409807,0.3883062687409807,0.3883062687409807,0,0,0,0,0,0,19790.97920200385,0,0,0,0
281,Belize,Caye Caulker,1650620.7462863624,0.8440230294841755,0.8440230294841755,0.8440230294841755,0,0,1,0,0,0,1526.8557103720452,0,0,0,0
282,Belize,Caye Caulker,4335369.682905965,0,0,0,0,0,0,0,0,0,5210.3442762733575,0.018281646784669446,0.05369587293320131,0.053695872933156336,0.01828164678471563
283,Belize,Hol Chan,20853972.874138594,0.05805621110836549,0.05805621110836549,0.05805621110836549,0,1,0,0,0,1,6908.4041727569975,0.05905859963568486,0,0,0.05905859963568486
284,Belize,Hol Chan,21650635.094611764,0,0,0,0,0,0,0,0,0,5354.853794646854,0,0,0,0
285,Belize,Hol Chan,21650635.09461081,0.002158751245433516,0.002158751245433516,0.002158751245433516,0,0,0,0,0,0,11402.930192090473,0.022982566790712873,0,0,0.022982566790712873
286,Belize,Corozal Bay,21650635.094611406,0,0,0,0,0,0,0,0,0,19020.020119450215,0,0,0,0
287,Belize,Corozal Bay,17588319.194131672,0,0,0,0,0,0,0,0,0,19565.209757695422,0,0,0,0
288,Belize,Corozal Bay,16696466.070697784,0,0,0,0,0,0,0,0,0,18038.35243821107,0,0,0,0
289,Belize,Corozal Bay,16798558.212251425,0,0,0,0,0,0,0,0,0,18799.85481941902,0,0,0,0
290,Belize,Corozal Bay,8860125.837891757,0,0,0,0,0,0,0,0,0,22815.443262922392,0,0,0,0
291,Mexico,Ría Lagartos,5478411.787677035,0,0,0,0,0,1,0,0,0,6320.484175039523,0.26422567465275343,0.02561691024299133,0.0029730056968773934,0.2868695791988412
292,Mexico,Ría Lagartos,5991714.423202097,0,0,0,0,0,1,0,1,0,2367.668226219026,0.011731168151437819,0.06175923158176176,0.01849446242090919,0.054995937312243746
293,Honduras,Zona de Interconexion,13154905.409920871,0,0,0,0.6257239920737305,0,0,0,0,0,11505.539692594233,0,0,0,0
294,Honduras,Zona de Interconexion,21650635.094611585,0.010669212886084498,0.011956160743939048,0.010669212886084498,0.17764031883095552,1,0,0,1,1,5125.000561288019,5.270605728951582e-4,0,0,5.270605728951582e-4
295,Honduras,Zona de Interconexion,20508197.359408557,0.08366587127798206,0.08651463064574991,0.08164982618694634,0,0,0,0,0,0,6164.566719027701,0,0,0,0
296,Belize,Turneffe Atoll (Maugre),413956.85318028927,0,0,0,0,0,0,0,0,0,22679.72489286973,0,0,0,0
297,Belize,Turneffe Atoll (Maugre),2767681.915382147,0,0,0,0,0,0,0,0,0,19927.160135938877,0,0,0,0
298,Belize,Turneffe Atoll (Maugre),212893.98677277565,0,0,0,0,0,0,0,0,0,20055.91112352466,0,0,0,0
299,Belize,Caye Caulker,12215300.297544658,0.31065902781518934,0.31065902781518934,0.31065902781518934,0,0,1,0,0,0,1259.6892027989124,0,0,0,0
300,Belize,Hol Chan,4854294.502719328,0.010739196047583183,0.010739196047583183,0.010739196047583183,0,0,0,0,0,0,8723.624872488668,0,0,0,0
301,Belize,Hol Chan,16993720.076247394,0.0024858750507030895,0.0024858750507030895,0.0024858750507030895,0,1,0,0,0,0,2895.7709189261855,0.019704080602385435,0.0021194714257354794,5.406936384646635e-4,0.02128285838964937
302,Belize,Hol Chan,21650635.09461087,0,0,0,0,0,0,0,0,0,6402.930192089915,0,0,0,0
303,Belize,Hol Chan,13692500.316962779,0,0,0,0,0,0,0,0,0,14061.71623321224,0.012102452367407014,0,0,0.012102452367407014
304,Belize,Corozal Bay,7958135.160216412,0.02371799000483861,0.02371799000483861,0.02371799000483861,0,0,0,0,0,0,16761.16780095989,0,0,0,0
305,Belize,Corozal Bay,21650635.09461087,0,0,0,0,0,0,0,0,0,19009.717833068775,0,0,0,0
306,Belize,Corozal Bay,4030330.7405666113,0,0,0,0,0,0,0,0,0,18351.765577561044,0,0,0,0
307,Belize,Corozal Bay,4127353.552042961,0,0,0,0,0,0,0,0,0,18070.043363212975,0,0,0,0
308,Belize,Corozal Bay,4224988.641780257,0,0,0,0,0,0,0,0,0,20488.950066110512,0,0,0,0
309,Mexico,Ría Lagartos,21650635.094611228,0,0,0,0,0,1,0,1,0,1320.484175039685,0.11035351010991,0.2394851859052958,0.06243757382535747,0.28740112218991026
310,Honduras,Zona de Interconexion,21650635.094610512,0,0,0,0.6540601129193369,0,0,0,0,0,6505.5396925942805,0,0,0,0
311,Honduras,Zona de Interconexion,21650635.094611287,0.17465127864497315,0.17838757887745416,0.17336433078711858,0,1,0,0,0,1,2271.5171972098865,0,0,0,0
312,Honduras,Zona de Interconexion,5968547.839374304,0.013703850464517746,0.013703850464517746,0.013703850464517746,0,0,0,0,0,0,8265.97750461555,0,0,0,0
313,Belize,Turneffe Atoll (Maugre),9493648.947857141,0,0,0,0,0,1,0,0,0,23165.13636344412,0,0,0,0
314,Belize,Turneffe Atoll (Maugre),13613764.085167706,0,0,0,0,0,1,0,0,0,18556.544198854,0,0,0,0
315,Belize,Turneffe Atoll (Maugre),13500994.53745544,0.0047267483909496566,0.0047267483909496566,0.0047267483909496566,0,0,0,0,0,0,17277.096709153036,0,0,0,0
316,Belize,Turneffe Atoll (Maugre),5031973.312763691,0,0,0,0,0,0,0,0,0,18900.13180860151,0,0,0,0
317,Belize,Caye Caulker,7948969.191464983,0.24469006738131632,0.24469006738131632,0.24469006738131632,0,0,1,0,0,0,2257.5449442955405,0,0,0,0
318,Belize,Caye Caulker,11725362.31483993,0.2456810504753262,0.245144461597533,0.24614098379914898,0,0,0,0,0,0,4655.255187530251,0,0,0,0
319,Belize,Hol Chan,15812242.06398803,0.23152124744060418,0.23152124744060418,0.23152124744060418,0,0,1,0,0,1,4994.530883533446,0,0,0,0
320,Belize,Hol Chan,12361857.942823987,0,0,0,0,1,0,0,0,0,2884.7901123909105,0.006696004713988297,0.0022513585205105077,0.0022513585205037137,0.00669600471402299
321,Belize,Hol Chan,21650635.094610512,0,0,0,0,0,0,0,0,0,9148.910399741422,0,0,0,0
322,Belize,Corozal Bay,21650635.094611287,0.1778063766190682,0.1778063766190682,0.1778063766190682,0,0,0,0,0,0,17620.885752382066,0.033943922790202266,0,0,0.033943922790202266
323,Belize,Corozal Bay,5241962.562427461,0,0,0,0,0,0,0,0,0,15967.638944156915,0,0,0,0
324,Mexico,Ría Lagartos,13932624.905810876,0,0,0,0.1926312558743627,0,1,0,0,0,4489.867478024177,0.010978590508560244,0.018995917203355236,0,0.029974507711907183
325,Mexico,Ría Lagartos,4323559.383669376,0,0,0,0,1,1,0,1,1,13.268901677865003,0,0,0,0
326,Honduras,Zona de Interconexion,473343.7976114154,0,0,0,0.5430742864049896,0,0,0,0,0,9366.842032775066,0,0,0,0
327,Honduras,Zona de Interconexion,21650635.094611228,0,0,0,0.37371305214215655,1,0,0,1,1,1505.5396925937926,9.66198714825362e-4,0,0,9.66198714825362e-4
328,Honduras,Zona de Interconexion,21650635.09461075,0.005562935901694077,0.0067668548654935415,0.005230820325473535,0.08203254732647385,1,0,0,0,1,3265.9775046166756,0,0,0,0
329,Belize,Turneffe Atoll (Maugre),4161569.011710331,0,0,0,0,0,0,0,0,0,24675.43645526153,0,0,0,0
330,Belize,Turneffe Atoll (Maugre),21650635.09461075,0.034332447691798516,0.034332447691798516,0.034332447691798516,0,0,1,0,0,0,18482.395789635004,0,0,0,0
331,Belize,Turneffe Atoll (Maugre),21650635.094611228,0.14434573231484985,0.14434573231484985,0.14434573231484985,0,0,1,0,0,0,14977.341018745998,0.02068907990946909,0,0,0.02068907990946909
332,Belize,Turneffe Atoll (Maugre),21606928.257490695,0.11231574239523857,0.11231574239523857,0.11231574239523857,0,0,0,0,0,0,15148.221146496897,0,0,0,0
333,Belize,Turneffe Atoll (Maugre),6707196.589849651,0,0,0,0,0,0,0,0,0,19031.300369924207,0,0,0,0
334,Belize,Caye Caulker,1637703.47339499,0,0,0,0,0,0,0,0,0,4259.888996356533,0,0,0,0
335,Belize,Hol Chan,1940199.4329826357,0.22421718003776325,0.22421718003776325,0.22421718003776325,0,0,1,0,0,0,7196.493185778111,0,0,0,0
336,Belize,Hol Chan,10283025.543092728,0.0037585249612788413,0.0037585249612788413,0.0037585249612788413,0,1,0,0,0,0,5172.502825173462,0.0010057929364630132,5.1040476930896136e-5,5.104047692764655e-5,0.0010057929364659115
337,Belize,Hol Chan,13692509.502451003,0.020743112821916123,0.020743112821916123,0.020743112821916123,0,0,0,0,0,0,13094.514606414396,0.01827700033598013,0,0,0.01827700033598013
338,Belize,Corozal Bay,7958125.941970515,0.4060298706425688,0.4060298706425688,0.4060298706425688,0,0,0,0,0,0,16554.092744984355,0.04197595211814214,0,0,0.04197595211814214
