pid,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop
6778,Mexico,NA,21650635.094611466,0,0,0,NA,0,0,0,0,0,81848.32859046271,0
6779,Honduras,NA,21650635.094611526,0,0,0,0.656094320823657,0,0,0,0,1,41203.56221659251,0
6780,Honduras,NA,21650635.094610572,0,0,0,0.33805214214548684,0,0,0,0,1,33817.33283379412,0
6781,Honduras,NA,21650635.094611526,0,0,0,0.9219113251411637,0,0,0,0,0,27148.877063056963,0
6782,Honduras,NA,21650635.094610572,0,0,0,0.9720192627034789,0,0,0,0,0,21231.292341449185,0
6783,Honduras,NA,21650635.094610572,0,0,0,0.9931501162405111,0,0,0,0,0,17539.83045934665,0
6784,Honduras,NA,9924477.501803279,0,0,0,0.9215933760867514,0,0,0,1,1,17191.981791298364,0
6785,Honduras,NA,1817207.7716020346,0,0,0,0,0,0,0,0,0,25979.467820459984,0
6786,Honduras,NA,20533068.765889183,0,0,0,0,0,0,0,0,0,30602.90470288595,0
6787,Honduras,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,22727.267189499857,0
6788,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,15252.458246471217,0
6789,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,9361.003162554292,0
6790,Honduras,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,8619.105443258453,0
6791,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,13389.543543041582,0
6792,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,45178.19050540023,0
6793,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,38738.966350760944,0
6794,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,33321.85664858076,0
6795,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,29495.503845362062,0
6796,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,27921.736401502596,0
6797,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,28332.239140781585,0
6798,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,30240.327406766628,0
6799,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,25330.551342207902,0
6800,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,22735.157242242745,0
6801,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,22738.830309606554,0
6802,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,23331.446662956176,0
6803,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,19959.890006941638,0
6804,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,15356.355698769086,0
6805,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,9317.218055337524,0
6806,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,8414.619039886236,0
6807,Mexico,NA,21650635.09460962,0,0,0,NA,0,1,0,0,0,12823.381688144616,0
6808,Mexico,NA,21650635.09460962,0,0,0,NA,0,1,0,0,0,19930.225320577385,0
6809,Mexico,NA,21650635.09461248,0,0,0,NA,0,1,0,0,0,27555.306841818267,0
6810,Mexico,NA,21650635.09461105,0,0,0,NA,0,1,0,0,0,35615.44760581737,0
6811,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,43904.7295991962,0
6812,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,52314.34271970265,0
6813,Mexico,NA,21650635.09460962,0,0,0,NA,0,0,0,0,0,60794.371673785594,0
6814,Mexico,NA,21650635.09461248,0,0,0,NA,0,0,0,0,0,69318.97864384876,0
6815,Mexico,NA,21650635.09461105,0,0,0,NA,0,0,0,0,0,77873.52549642358,0
6816,Honduras,NA,21650635.094611228,0,0,0,0.5905430089671381,0,0,0,0,1,38802.67545102457,0
6817,Honduras,NA,21650635.094610572,0,0,0,0.8659083361010149,0,0,0,0,0,32001.517900733128,0
6818,Honduras,NA,21650635.094610572,0,0,0,0.9940634340751175,0,0,0,0,0,25890.051193904885,0
6819,Honduras,NA,21650635.094612002,0,0,0,0.983269677847885,0,0,0,0,0,21264.35112759318,0
6820,Honduras,NA,21650635.094610572,0,0,0,0.9992527399535636,0,0,0,0,0,19593.183072445496,0
6821,Honduras,NA,374481.51628899574,0,0,0,0,0,0,0,0,0,31960.54771600127,0
6822,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,25677.154937707797,0
6823,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,17728.71070732574,0
6824,Honduras,NA,21650635.094612002,0,0,0,0,0,0,0,0,0,10267.229032288586,0
6825,Honduras,NA,21650635.094610572,0.014488542012621258,0.014488542012621258,0.014488542012621258,0,1,0,0,0,1,5943.387876678968,0
6826,Honduras,NA,21650635.094611228,0,0,0,0,0,0,0,0,0,8489.257216218315,0
6827,Honduras,NA,21650635.094610572,0,0,0,0,0,0,0,0,0,15721.23882078937,0
6828,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,50132.702167769705,0
6829,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,43565.19761490132,0
6830,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,37849.241205188686,0
6831,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,33424.596877025615,0
6832,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,30851.941478211196,0
6833,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,30412.739173419777,0
6834,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,31773.783542624864,0
6835,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,29652.59699076795,0
6836,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,26067.73967620274,0
6837,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,25052.989752264646,0
6838,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,26075.747820054028,0
6839,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,24720.322857634008,0
6840,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,19706.495161203915,0
6841,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,13791.761703291237,0
6842,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,10779.716912299142,0
6843,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,12255.645397927461,0
6844,Mexico,NA,21650635.09461218,0,0,0,NA,0,1,0,0,0,17712.746007483176,0
6845,Mexico,NA,21650635.094609797,0,0,0,NA,0,1,0,0,0,24930.225320577036,0
6846,Mexico,NA,21650635.094609797,0,0,0,NA,0,1,0,0,0,32536.090551149966,0
6847,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,40531.00493904052,0
6848,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,48753.74379865065,0
6849,Mexico,NA,21650635.09461218,0,0,0,NA,0,0,0,0,0,57105.97786046771,0
6850,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,65538.21694565879,0
6851,Mexico,NA,21650635.094609797,0,0,0,NA,0,0,0,0,0,74023.12512608446,0
6852,Mexico,NA,21650635.09461087,0,0,0,NA,0,0,0,0,0,82544.46211859357,0
6853,Honduras,NA,21650635.09461093,0,0,0,0.7602540684158416,0,0,0,0,1,43791.360384480344,0
6854,Honduras,NA,21650635.094610453,0,0,0,0.3502989040186214,0,0,0,0,1,36893.532903706575,0
6855,Honduras,NA,21650635.094611406,0,0,0,0.8286283626702269,0,0,0,0,0,30656.511986166544,0
6856,Honduras,NA,21650635.094610453,0,0,0,0.9889571570907322,0,0,0,0,0,25430.289129549416,0
6857,Honduras,NA,21650635.094610453,0,0,0,0.9920707406177999,0,0,0,0,0,22440.53215204884,0
6858,Honduras,NA,12402815.693202019,0,0,0,0.9444826904824276,0,0,0,1,1,22169.71061238382,0
6859,Honduras,NA,3832419.360682249,0,0,0,0,0,0,0,0,0,29190.81871902792,0
6860,Honduras,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,20786.889982297926,0
6861,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,12731.287946831568,0
6862,Honduras,NA,21650635.094610453,0.07900199269346249,0.07900199269346249,0.07900199269346249,0.0692876120890115,1,0,0,1,1,5309.849474567871,0
6863,Honduras,NA,21650635.09461093,0.001494520092992426,0.001494520092992426,0.001494520092992426,0,0,0,0,0,1,3854.231424710731,0
6864,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,10721.238820788916,0
6865,Honduras,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,18584.635722779996,0
6866,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,48426.701028723546,0
6867,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,42482.74931202801,0
6868,Mexico,NA,21650635.094611883,0,0,0,NA,0,0,0,0,0,37608.81021372273,0
6869,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,34264.57678528865,0
6870,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,32919.59657799722,0
6871,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,33268.48734032926,0
6872,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,34160.15493661555,0
6873,Mexico,NA,21650635.094611883,0,0,0,NA,0,0,0,0,0,29869.16016266453,0
6874,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,27702.297239619016,0
6875,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,27705.31178983166,0
6876,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,28116.038260698188,0
6877,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,24000.897996429856,0
6878,Mexico,NA,21650635.094611883,0,0,0,NA,0,0,0,0,0,18536.85058120952,0
6879,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,13950.187146188991,0
6880,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,13364.24269120546,0
6881,Mexico,NA,21650635.094609976,0,0,0,NA,0,1,0,0,0,16699.654227422507,0
6882,Mexico,NA,21650635.094609976,0,0,0,NA,0,1,0,0,0,22650.466315981535,0
6883,Mexico,NA,21650635.094611883,0,0,0,NA,0,1,0,0,0,29930.225320577312,0
6884,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,37521.98610892516,0
6885,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,45464.98228938676,0
6886,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,53630.49307614254,0
6887,Mexico,NA,21650635.094609976,0,0,0,NA,0,0,0,0,0,61930.56564093348,0
6888,Mexico,NA,21650635.094611883,0,0,0,NA,0,0,0,0,0,70317.56632323068,0
6889,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,78763.73090857148,0
6890,Honduras,NA,21650635.09461111,0,0,0,0.5954001992693666,0,0,0,0,1,41811.10369606093,0
6891,Honduras,NA,21650635.09461081,0,0,0,0.7236383261375311,0,0,0,0,1,35487.303412530266,0
6892,Honduras,NA,21650635.09461081,0,0,0,0.993067087346445,0,0,0,0,0,29853.418255661145,0
6893,Honduras,NA,21650635.094611526,0,0,0,0.9721022915974913,0,0,0,0,0,25944.25677490189,0
6894,Honduras,NA,21650635.09461081,0,0,0,0.9925689139821142,0,0,0,0,0,24593.183072446085,0
6895,Honduras,NA,11097852.70189166,0,0,0,0,0,0,0,0,0,24492.496951684298,0
6896,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,15964.751942239967,0
6897,Honduras,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,7737.196018341554,0
6898,Honduras,NA,21650635.09461081,0.16198937230156885,0.16198937230156885,0.16198937230156885,0.5315509797409758,1,0,0,1,1,943.38787667802535,0.008980752848611797
6899,Honduras,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,5721.238820788819,0
6900,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,13717.736574980145,0
6901,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,47191.13177715219,0
6902,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,41971.913644624896,0
6903,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,38029.99016006942,0
6904,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,35789.925512049376,0
6905,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,35412.0202645038,0
6906,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,36587.56340338566,0
6907,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,33982.442611142455,0
6908,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,30903.995685813792,0
6909,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,30052.989752265566,0
6910,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,30910.75091125695,0
6911,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,28526.13289128807,0
6912,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,23388.393875163918,0
6913,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,17972.475066150047,0
6914,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,15779.716912298923,0
6915,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,16822.54479092474,0
6916,Mexico,NA,21650635.09461254,0,0,0,NA,0,1,0,0,0,21288.04135004552,0
6917,Mexico,NA,21650635.094610155,0,0,0,NA,0,1,0,0,0,27610.611683502146,0
6918,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,34930.225320577454,0
6919,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,42511.19493455927,0
6920,Mexico,NA,21650635.094611287,0,0,0,NA,0,0,0,0,0,50411.971472855716,0
6921,Mexico,NA,21650635.09461254,0,0,0,NA,0,0,0,0,0,58528.04490836702,0
6922,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,66780.96445703531,0
6923,Mexico,NA,21650635.094610155,0,0,0,NA,0,0,0,0,0,75125.64400274883,0
6924,Honduras,NA,21650635.094611287,0,0,0,0.8073314513450898,0,0,0,0,1,46746.16577270024,0
6925,Honduras,NA,21650635.094610333,0,0,0,0.41024576552643227,0,0,0,1,1,40356.57988782228,0
6926,Honduras,NA,21650635.094611526,0,0,0,0.8470192627034342,0,0,0,0,0,34434.77251097334,0
6927,Honduras,NA,21650635.094610333,0,0,0,0.9747592162073092,0,0,0,1,0,29876.938195488536,0
6928,Honduras,NA,21650635.094610333,0,0,0,0.968033875788843,0,0,0,0,0,27377.167749633714,0
6929,Honduras,NA,15321728.566838145,0,0,0,0.8790020702413185,0,0,0,1,1,27155.62371519554,0.03985475934161854
6930,Honduras,NA,20451508.98318124,0,0,0,0,0,0,0,0,0,19941.43716910463,0
6931,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,11298.310228452137,0
6932,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,2764.545472105731,0
6933,Honduras,NA,21650635.094611287,0.16103454001993125,0.16107605446695883,0.16103454001993125,0.3872882763201698,1,1,0,1,1,721.2388207884353,0.004701410726097096
6934,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,8882.527074185256,0
6935,Honduras,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,17151.386048101875,0
6936,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,46463.53908487558,0
6937,Mexico,NA,21650635.094612718,0,0,0,NA,0,0,0,0,0,42053.52637859107,0
6938,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,39091.40183541789,0
6939,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,37918.020966833144,0
6940,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,38221.312446026575,0
6941,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,38307.25887891602,0
6942,Mexico,NA,21650635.094612718,0,0,0,NA,0,0,0,0,0,34535.440149874936,0
6943,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,32679.460978952084,0
6944,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,32682.016444740602,0
6945,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,32964.62970469557,0
6946,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,28291.679106222724,0
6947,Mexico,NA,21650635.094612718,0,0,0,NA,0,0,0,0,0,22392.23076410797,0
6948,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,18772.45030721027,0
6949,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,18341.214568081967,0
6950,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,20913.943764292533,0
6951,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,26028.502794570668,0
6952,Mexico,NA,21650635.094612718,0,0,0,NA,0,0,0,0,0,32582.94232789511,0
6953,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,39930.225320577396,0
6954,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,47502.67306131171,0
6955,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,55368.48490780503,0
6956,Mexico,NA,21650635.094610333,0,0,0,NA,0,0,0,0,0,63441.58174258931,0
6957,Mexico,NA,21650635.094612718,0,0,0,NA,0,0,0,0,0,71651.93275144488,0
6958,Mexico,NA,21650635.094611526,0,0,0,NA,0,0,0,0,0,79957.26758733897,0
6959,Honduras,NA,21650635.094611466,0,0,0,0.563018930587855,0,0,0,1,1,45173.98767441328,0
6960,Honduras,NA,21650635.09461063,0,0,0,0.8863749584856035,0,0,0,0,0,39118.800265567545,0
6961,Honduras,NA,21650635.09461063,0,0,0,0.9991697110595057,0,0,0,0,0,34090.444588945065,0
6962,Honduras,NA,21650635.094611824,0,0,0,0.961972766522752,0,0,0,1,0,30725.173560559968,0
6963,Honduras,NA,21650635.09461063,0,0,0,0.9423364330787651,0,0,0,1,1,29593.183072444306,0
6964,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,15666.506496678348,0
6965,Honduras,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,7101.431085313474,0
6966,Honduras,NA,21650635.09461063,0.2862421122550811,0.2862421122550811,0.2862421122550811,0.08913151776818842,1,1,0,1,1,0,0.0010129557392855723
6967,Honduras,NA,21650635.094611466,0.057497509133179414,0.057497509133179414,0.057497509133179414,0,0,0,0,0,0,4088.5207626385913,0
6968,Honduras,NA,21650635.09461063,0,0,0,0,0,0,0,0,0,12251.038360953793,0
6969,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,46267.89394574787,0
6970,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,42724.192523185324,0
6971,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,40743.03920108681,0
6972,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,40411.47924039285,0
6973,Mexico,NA,21650635.09461242,0,0,0,NA,0,0,0,0,0,41445.4614038737,0
6974,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,38475.13876963,0
6975,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,35785.28813453315,0
6976,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,35052.98975226568,0
6977,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,35791.1220754588,0
6978,Mexico,NA,21650635.09461242,0,0,0,NA,0,0,0,0,0,32655.56848804354,0
6979,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,27015.07240750564,0
6980,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,22490.154048525434,0
6981,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,20779.71691229916,0
6982,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,21582.28862668833,0
6983,Mexico,NA,21650635.09461242,0,0,0,NA,0,0,0,0,0,25333.536553535687,0
6984,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,30851.016367906566,0
6985,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,37562.619503286674,0
6986,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,44930.22532057777,0
6987,Mexico,NA,21650635.094611406,0,0,0,NA,0,0,0,0,0,52495.77317437734,0
6988,Mexico,NA,21650635.09461242,0,0,0,NA,0,0,0,0,0,60332.17528144952,0
6989,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,68367.65717214214,0
6990,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,76539.54350676064,0
6991,Honduras,NA,21650635.094611168,0,0,0,0.7998588508801321,0,0,0,1,0,50027.24042533315,0
6992,Honduras,NA,21650635.094610453,0,0,0,0.4452009299236425,0,0,0,1,1,43872.6282612783,0
6993,Honduras,NA,21650635.094611406,0,0,0,0.9862587180338968,0,0,0,0,1,38492.66668609602,0
6994,Honduras,NA,21650635.094610453,0,0,0,0.9596894719362966,0,0,0,0,0,34475.54592260253,0
6995,Honduras,NA,21650635.094610453,0,0,0,0.9579873796081663,0,0,0,1,1,32333.28230656486,0
6996,Honduras,NA,19722830.199538946,0,0,0,0.8887504102626909,0,0,0,0,1,32145.913116378106,0.00573503440916103
6997,Honduras,NA,9408268.923299551,0,0,0,0,0,0,0,0,0,20327.986560468136,0
6998,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,11967.369604535601,0
6999,Honduras,NA,21650635.094610453,0,0,0,0,0,1,0,0,0,3781.6714802893393,0
7000,Honduras,NA,21650635.094611168,0.16912985719030768,0.16912985719030768,0.16912985719030768,0.7422367984058692,1,1,0,1,1,0,0.035925723856699204
7001,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,7483.7048627038075,0
7002,Honduras,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,16110.635614249015,0
7003,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,46610.89525055485,0
7004,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,43956.95818231027,0
7005,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,42916.81243084712,0
7006,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,43185.01129188193,0
7007,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,42637.729540149245,0
7008,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,39283.92195120377,0
7009,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,37662.674724421406,0
7010,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,37664.89209352711,0
7011,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,37136.010910890196,0
7012,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,31752.421573361444,0
7013,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,26630.98135097542,0
7014,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,23668.588036882662,0
7015,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,23328.037228952504,0
7016,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,25400.594735144154,0
7017,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,29865.068074971594,0
7018,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,35722.36644090801,0
7019,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,42547.06379004894,0
7020,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,49930.225320576275,0
7021,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,57490.07265938663,0
7022,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,65301.40601393868,0
7023,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,73303.74342701209,0
7024,Mexico,NA,21650635.09461069,0,0,0,NA,0,0,0,0,0,81440.800422326,0
7025,Honduras,NA,21650635.094610155,0,0,0,0.7504566589173626,0,0,0,1,1,54906.83388012717,0
7026,Honduras,NA,21650635.09461087,0,0,0,0.45205081368318256,0,0,0,1,1,48675.810079415125,0
7027,Honduras,NA,21650635.094610155,0,0,0,0.8981650614414527,0,0,0,0,0,43025.71748317397,0
7028,Honduras,NA,21650635.094610155,0,0,0,0.9930670873464751,0,0,0,0,0,38510.91070068882,0
7029,Honduras,NA,21650635.094611824,0,0,0,0.9395549651278665,0,0,0,1,1,35566.390329225804,0
7030,Honduras,NA,21650635.094610155,0,0,0,0.9557040850216632,0,0,0,1,1,34593.183072445325,0
7031,Honduras,NA,649630.8744450063,0,0,0,0.19231716178478245,0,0,0,0,0,35873.50582166017,0.26398807829738685
7032,Honduras,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,16783.50876297216,0
7033,Honduras,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,8594.26635177006,0
7034,Honduras,NA,21650635.094610155,0.09672866157423549,0.09672866157423549,0.09672866157423549,0.008967120557954877,1,1,0,0,0,591.7897550519466,0.005089466706730725
7035,Honduras,NA,21650635.09461087,0.223845898372644,0.223845898372644,0.223845898372644,0.16535204251080138,1,1,0,0,1,3453.076312880814,0.007936260718863674
7036,Honduras,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,11852.024191910687,0
7037,Honduras,NA,21650635.094610155,0,0,0,0,0,0,0,0,0,20469.91008452832,0
7038,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,47480.87090546345,0
7039,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,45706.3640921525,0
7040,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,45411.057349284696,0
7041,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,46333.602775557134,0
7042,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,43079.76556186186,0
7043,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,40695.41429195917,0
7044,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,40052.98975226569,0
7045,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,40700.54443054871,0
7046,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,36559.79231836555,0
7047,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,31025.97792666181,0
7048,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,27177.273561735103,0
7049,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,25779.7169122982,0
7050,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,26430.897667097885,0
7051,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,29573.387418967184,0
7052,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,34514.1209409785,0
7053,Mexico,NA,21650635.094609916,0,0,0,NA,0,0,0,0,0,40624.98882885259,0
7054,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,47534.77558966997,0
7055,Mexico,NA,21650635.09461111,0,0,0,NA,0,0,0,0,0,54930.22532057689,0
7056,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,62485.283928194476,0
