pid,smud_prop,Country,MPA,MPA_short,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,pa_min_dist,ruins,sargassum,roads_min_dist,prop_dev,forest,precip
2969,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.574495315551758,4.400204658508301,0,0,0,0,0.004257999826222658,139943.8168340727,15837.052404569988,15837.052404569988,0,0,46009.74651322459,0,0,1782.0467529296875
2970,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.574495315551758,4.400204658508301,0,0,0,0,0.005198999773710966,144228.26574639676,20760.506354536323,20760.506354536323,0,0,48531.32705110681,0,0,1782.0467529296875
2971,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.538415908813477,2.650452613830566,0,0,0,0,0.005198999773710966,148557.44145056713,25713.518221516242,25713.518221516242,0,0,51341.77226203321,0,0,1796.3890380859375
2972,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.393741607666016,0.556083023548126,0,0,1,0,7.159999804571271e-4,94331.7991451891,76349.99749012002,47233.49379512432,0,0,18555.832128074635,0,0,2739.816650390625
2973,7.02817078e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,10.8726289238103,1609,0,0,0,23.93777847290039,0.940718591213226,2.474235660410212,0,1,0,7.430000114254653e-4,98569.00059334979,74015.35055007403,44335.832446040265,0,0,17069.683733782927,0,0,2806.94970703125
2974,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.93777847290039,0.940718591213226,0,0,1,0,7.430000114254653e-4,102874.71713679409,71952.91597537289,41781.93199400342,0,0,17069.89967213276,0,0,2806.94970703125
2975,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.93777847290039,0.940718591213226,0,0,1,0,0.0011269999668002129,107240.69644486136,70186.69473388675,39445.45265919819,0,0,15998.34215562418,0,0,2806.94970703125
2976,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.93777847290039,0.940718591213226,0,0,1,0,0.0011269999668002129,111659.86979207175,68739.52369617147,37624.55100168323,0,0,12546.062400105278,0,0,2806.94970703125
2977,4.68544719e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,7.24841928769689,1073,0,0,0,23.93777847290039,0.940718591213226,2.110021580497393,0,1,0,0.0011840000515803695,116126.1644505051,67631.8868455206,36404.257177801715,0,0,8637.09561771221,0,0,2806.94970703125
2978,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.47753143310547,3.4076087474823,0,0,1,0,0.0011840000515803695,120634.34675907897,66880.65578770923,35845.96271906736,0,0,3886.602540713511,0,0,2798.0625
2979,4.68544719e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,7.24841928769689,1073,0,0,0,25.47753143310547,3.4076087474823,2.110021580497393,0,1,0,0.0011840000515803695,125179.8912205663,66497.91063561947,34796.99558398729,0,0,1000,0,1,2798.0625
2980,4.548969658e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,70.37287599477804,10415,0,0,0,25.47753143310547,3.4076087474823,4.267917909141484,0,1,0,0.0011149999918416142,125421.99463192742,66490.01518432368,29935.676533467176,0,0,0,0.010184458748786722,1,2798.0625
2981,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.47753143310547,3.4076087474823,0,0,1,0,0.0015219999477267265,123676.5577673919,66857.10223693778,25128.83915664976,0,0,1000,0,1,2798.0625
2982,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,25.47753143310547,3.4076087474823,1.531305466872124,0,1,0,0.0015219999477267265,122111.03613077369,67593.06266052113,20415.003923708755,0,0,0,0.007784357047554482,0,2798.0625
2983,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.403804779052734,5.639281272888184,0,0,1,0,0.0015219999477267265,120732.4287367361,68686.04021297097,15877.223089994253,0,0,1000,0,0,2595.229248046875
2984,9.097939317e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,140.74575200502616,20830,0,0,0,26.403804779052734,5.639281272888184,4.954034973940295,0,1,0,0.0012639999622479081,119547.20219399198,70119.34198526572,11721.776354025895,0,0,1000,0,0,2595.229248046875
2985,9.097939317e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,140.74575200502616,20830,0,1,0,26.403804779052734,5.639281272888184,4.954034973940295,0,1,0,0.001563000027090311,118561.15618595768,71872.61036553091,8520.588864997262,0,0,1000,0,1,2595.229248046875
2986,2.729381795e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,422.2372559996084,62491,0,1,0,26.403804779052734,5.639281272888184,6.047932910694862,0,0.942004260403775,0,0.001563000027090311,117779.29342584398,73923.08246457433,6278.257332753643,0,0,1000,0,1,2595.229248046875
2987,9.7850656992e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,1513.756447769557,224036,0,1,0,26.403804779052734,5.639281272888184,7.32300994447196,0,0.132366832059927,0,0.001563000027090311,117205.700218168,76246.78433463923,7051.971649432151,0,0,3887.064005400654,0,0,2595.229248046875
2988,9.097939317e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,140.74575200502616,20830,0,0,0,26.702014923095703,6.209691047668457,4.954034973940295,0,0,0,0.0013150000013411045,116843.44383563446,78744.4984537769,6247.676627858696,0,0,3887.1572660588863,0,0,2403.056884765625
2989,1.3646908975e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,211.1186279998042,31246,1,1,0,26.702014923095703,6.209691047668457,5.357145684210128,0,0.011246686918107,0,0.0013150000013411045,115212.31455264501,78265.97750461585,8120.773152012772,0,0,6000.798442876522,0,0,2403.056884765625
2990,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.702014923095703,6.209691047668457,0,0,7.8563885276e-4,1,0.0015650000423192978,113557.28569933084,75851.11526897685,11048.87814775703,0,0,8638.834401339103,0,0,2403.056884765625
2991,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.702014923095703,6.209691047668457,0,0,0,0,0.0015650000423192978,113181.97953762999,74911.85109829948,15051.87560579135,0,0,12548.930162001392,0,0,2403.056884765625
2992,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.702014923095703,6.209691047668457,0,0,0,0,0.0015300000086426735,110851.32636573561,71818.94836046669,21327.01060005076,0,0,18825.562701032195,0,0,2403.056884765625
2993,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,1,0,0,26.702014923095703,6.209691047668457,0,0,7.4096385057e-5,0,0.0015300000086426735,109815.28248775066,70251.30725923352,24197.55072540801,0,0,21820.470727004275,0,0,2403.056884765625
2994,9.2189437665e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,1426.1769922817464,211074,1,1,0,26.391860961914062,2.732717037200928,7.263453640816981,0,0.016620943686117,0,0.0018060000147670507,108998.97237444989,69011.09330867809,28982.800279422023,0,0,26662.906287973572,0,0,2350.689453125
2995,2.2744848292e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,351.86438000483037,52076,1,0,0,26.391860961914062,2.732717037200928,5.866083790491526,0,0.049025907800065,1,0.0018060000147670507,108407.3599416013,68116.19357896506,33830.22262659663,0,0,31556.572221375172,0,0,2350.689453125
2996,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,1,0,0,26.391860961914062,2.732717037200928,0,0,0,1,0.0018060000147670507,108044.13635329598,67580.32743124985,38716.47212612927,0,0,36480.3044402448,0,0,2350.689453125
2997,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,26.391860961914062,2.732717037200928,1.531305466872124,0,0,0,0.0016550000291317701,107911.60786102363,67412.05740624487,43628.50518665042,0,0,41423.14051117515,0,0,2350.689453125
2998,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,26.391860961914062,2.732717037200928,1.531305466872124,0,0,0,0.0018240000354126096,108010.62365329206,67614.12804858746,48558.49787369661,0,0,46378.85715794751,0,0,2350.689453125
2999,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.0018240000354126096,108340.54888542424,68183.24676780083,53501.48564926029,0,0,51343.6665152762,0,0,2160.300537109375
3000,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,25.973745346069336,0.031596645712852,1.531305466872124,0,0,0,0.0018240000354126096,108899.28486274154,69110.34631534266,58454.17194355194,0,0,56089.002836677115,0,0,2160.300537109375
3001,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.00254400004632771,110322.47130437022,70831.22783722387,63414.2844202666,0,0,60666.54706320194,0,0,2160.300537109375
3002,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.0018179999897256494,109683.33489841678,70381.28157297584,64794.321004628335,0,0,62594.627778573005,0,0,2160.300537109375
3003,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.00254400004632771,114067.44441544617,74929.54490753621,68380.20707385118,0,0,65307.32812116192,0,0,2160.300537109375
3004,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.0018179999897256494,110687.91110713048,71977.8412004866,68419.50019752943,0,0,65431.198748751594,0,0,2160.300537109375
3005,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.0016789999790489674,111907.07473650457,73878.91750635125,73350.75984876418,0,0,68851.48166530565,0,0,2160.300537109375
3006,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.88005256652832,0.002833623671904,0,0,0,0,0.0016789999790489674,110176.79525669088,74178.80043033796,73934.44012085228,0,0,69276.1400359188,0,0,1970.3017578125
3007,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.88005256652832,0.002833623671904,0,0,0,0,0.0016799999866634607,106683.86468046825,73406.0550697922,73137.18474567648,0,0,68908.98696123612,0,0,1970.3017578125
3008,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.88005256652832,0.002833623671904,0,0,0,0,0.0016799999866634607,103314.8960861192,72968.50970476805,72675.95303167713,0,0,68909.22779246677,0,0,1970.3017578125
3009,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.88005256652832,0.002833623671904,0,0,0,0,0.001976999919861555,100082.40866111778,72872.20249285939,72557.15337306085,0,0,65316.16907014547,0,0,1970.3017578125
3010,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.88005256652832,0.002833623671904,0,0,0,0,0.001976999919861555,97000.04790481458,73118.48182084889,72782.46260014322,0,0,61507.94021629192,0,0,1970.3017578125
3011,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.88005256652832,0.002833623671904,0,0,0,0,0.001976999919861555,94082.57045628339,73703.91354203213,73348.70972744268,0,0,57884.85577738597,0,0,1970.3017578125
3012,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.009790420532227,7.0082442835e-4,0,0,0,0,0.0011530000483617187,91345.77622302505,74620.51567120629,74248.09475818154,0,0,54484.5638426042,0,0,1718.8646240234375
3013,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.009790420532227,7.0082442835e-4,0,0,0,0,0.0022730000782757998,88796.43778340764,75856.28416065624,75468.70829528787,0,0,51352.229008096794,0,0,1718.8646240234375
3014,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.009790420532227,7.0082442835e-4,0,0,0,0,0.0022730000782757998,86340.93506564129,72454.80529060955,72454.80529060955,0,0,48540.85361018827,0,0,1718.8646240234375
3015,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.009790420532227,7.0082442835e-4,0,0,0,0,0.0022730000782757998,84096.83607683922,67566.74426767624,67566.74426767624,0,0,46018.59529465376,0,0,1718.8646240234375
3016,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.009790420532227,7.0082442835e-4,0,0,0,0,0.0017689999658614397,82096.27645794903,62696.34002209825,62696.34002209825,0,0,43541.48949730979,0,0,1718.8646240234375
3017,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.240154266357422,5.73192141019e-4,0,0,0,0,0.0017930000321939588,80357.44756016928,57848.0524598707,57848.0524598707,0,0,41430.67901200724,0,0,1419.0577392578125
3018,9.097939317e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,73.21084058035217,4393,0,0,0,26.421892166137695,0,4.30691023896751,0,0,0,0.0018570000538602471,76680.92832812131,25600.0004303217,25600.0004303217,0,0,21215.007598187556,0,0,1263.2576904296875
3019,4.783242018e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,38.49060283164339,2309,0,0,0,26.421892166137695,0,3.676062740607299,0,0,0,0.0018570000538602471,77443.43444984731,21700.83277815893,21700.83277815893,0,0,17078.87915817262,0,0,1263.2576904296875
3020,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,26.421892166137695,0,3.627148196552904,0,0,0,0.002566999988630414,78517.55414882152,18343.725480362016,18343.725480362016,0,0,13587.824830133539,0,0,1263.2576904296875
3021,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.421892166137695,0,0,0,0,0,0.002566999988630414,79890.71960896584,15721.2388207886,15721.2388207886,0,0,11003.892476412479,0,0,1263.2576904296875
3022,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.637985229492188,0,0,0,0,0,0.002566999988630414,81547.82553669832,13717.736574979795,13717.736574979795,0,0,8640.478772439368,0,0,1338.09130859375
3023,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.637985229492188,0,0,0,0,0,0.00216299993917346,83471.9630767658,12251.038360953124,12251.038360953124,0,0,8640.394621990468,0,0,1338.09130859375
3024,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,0,26.637985229492188,0,3.627148196552904,0,0,0,0.002437999937683344,85645.13640606948,11852.024191910456,11852.024191910456,0,0,6001.857665197105,0,0,1338.09130859375
3025,4.783242018e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,38.49060283164339,2309,0,0,0,26.637985229492188,0,3.676062740607299,0,0,0,0.002437999937683344,88048.51479593804,13448.160244796203,13448.160244796203,0,0,3887.7605635382115,0,0,1338.09130859375
3026,9.097939317e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,73.21084058035217,4393,0,0,0,26.637985229492188,0,4.30691023896751,0,0,0,0.002437999937683344,90564.59278419857,15993.813568655996,15993.813568655996,0,0,1000,0,0,1338.09130859375
3027,4.5489696584e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,366.05420289371386,21963,0,0,0,26.903038024902344,0.006201365496963,5.905509528957694,0,0,0,0.0024270000867545605,93244.1217251421,19266.151898940057,19266.151898940057,0,0,1000,0,0,1600.16845703125
3028,9.097939317e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,73.21084058035217,4393,1,0,0,26.903038024902344,0.006201365496963,4.30691023896751,0,0,0,0.003283000085502863,96109.24516620948,23163.919044867467,23163.919044867467,0,0,3887.7243083448006,0,0,1600.16845703125
3029,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,1,0,1,26.903038024902344,0.006201365496963,3.627148196552904,0,1.5058267666e-4,0,0.003283000085502863,99143.87412515059,27421.700932677424,27421.700932677424,0,0,8640.1482784681,0,0,1600.16845703125
3030,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,1,0,0,26.903038024902344,0.006201365496963,0,0,0,0,0.003283000085502863,102332.92992321173,31895.64576184765,31895.64576184765,0,0,12550.762988250335,0,0,1600.16845703125
3031,4.548969658e-6,Honduras,NA,NA,60,smud_prop,8046969.5421636505,36.605420286152594,2196,1,1,1,26.903038024902344,0.006201365496963,3.627148196552904,0,0.113302971415356,0,0.0029700000304728746,105662.43096197625,26981.36047684218,26981.36047684218,0,0,17077.90108969462,0,1,1600.16845703125
3032,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,1,0,1,27.193706512451172,1.738393902778625,0,0,0.047258242276701,0,0.0029700000304728746,109119.52202479445,21981.36047684226,21981.36047684226,0,0,21823.221190706936,0,1,1752.6639404296875
3033,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.193706512451172,1.738393902778625,0,0,0,0,0.0034729999024420977,112692.46140290448,16981.360476842707,16981.360476842707,0,0,26665.95518084892,0,0,1752.6639404296875
3034,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.193706512451172,1.738393902778625,0,0,0,0,0.0034729999024420977,116370.57887271282,11981.36047684199,11981.36047684199,0,0,31559.79615983958,0,0,1752.6639404296875
3035,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,1,0,0,27.193706512451172,1.738393902778625,0,0,0,0,0.003341000061482191,120144.21499720908,6981.360476841943,6981.360476841943,0,0,36483.57604789193,0,0,1752.6639404296875
3036,1.50018203897e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,1207.1919175292553,72432,1,1,1,27.193706512451172,1.738393902778625,7.096880238002788,0,0.416989073796646,0,0.003341000061482191,124004.64978145392,1981.3604768411747,1981.3604768411747,0,0,41426.33034984087,7.175287696033822e-5,1,1752.6639404296875
3037,4.1891028885e-4,Honduras,NA,NA,60,smud_prop,8046969.5421636505,3370.9583352749273,202258,1,1,1,27.193706512451172,1.738393902778625,8.123248962958495,0,0.583810647366345,0,0.0038850000128149986,127944.0265801669,0,0,0,0,43534.3858260944,0.13028335212161926,1,1752.6639404296875
3038,3.9710253e-5,Honduras,NA,NA,60,smud_prop,8046969.5421636505,319.54719640261277,19173,1,0,1,27.574495315551758,4.400204658508301,5.77002952418573,0,0.073915897060149,0,0.0038850000128149986,131955.27540675085,3018.6395231579627,3018.6395231579627,0,0,44694.30494744264,0.06845295317118998,1,1782.0467529296875
3039,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,1,0,0,27.574495315551758,4.400204658508301,0,0,0,0,0.0038850000128149986,136032.03842403105,8018.63952315774,8018.63952315774,0,0,46378.723619962504,0,0,1782.0467529296875
3040,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.574495315551758,4.400204658508301,0,0,0,0,0.004257999826222658,140168.59936491476,13018.639523157915,13018.639523157915,0,0,48531.887538738105,0,0,1782.0467529296875
3041,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.574495315551758,4.400204658508301,0,0,0,0,0.005198999773710966,144359.8178789636,18018.639523157668,18018.639523157668,0,0,51010.62678263011,0,0,1782.0467529296875
3042,0,Honduras,NA,NA,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.574495315551758,4.400204658508301,0,0,0,0,0.005198999773710966,148601.06926995053,23018.639523157803,23018.639523157803,0,0,53530.013186117736,0,0,1782.0467529296875
3043,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.93777847290039,0.940718591213226,0,0,1,0,6.270000012591481e-4,94214.50025107247,79004.70785038495,49330.36953665988,0,0,21812.545655590486,0,0,2806.94970703125
3044,1.4583998413e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,225.61546657519798,33391,0,0,0,23.93777847290039,0.940718591213226,5.423254601230211,0,1,0,7.430000114254653e-4,98583.6274721268,76913.54797975057,46781.93199400308,0,0,21203.539091145794,0,0,2806.94970703125
3045,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.93777847290039,0.940718591213226,0,0,1,0,7.430000114254653e-4,103010.15073072293,75097.56229826725,44427.05319317295,0,0,20997.660820458615,0,0,2806.94970703125
3046,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,23.93777847290039,0.940718591213226,1.531305466872124,0,1,0,0.0010209999745711684,107486.97921874092,73577.12867087785,42525.59415244286,0,0,17071.339419669195,0,0,2806.94970703125
3047,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,23.93777847290039,0.940718591213226,0,0,1,0,0.0010209999745711684,112008.08117976639,72370.87717970336,41147.16588791448,0,0,12546.202417946683,0,0,2806.94970703125
3048,4.68544719e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,7.24841928769689,1073,0,0,0,25.47753143310547,3.4076087474823,2.110021580497393,0,1,0,0.0011840000515803695,116568.30528740077,71494.71214060816,40345.41316180545,0,0,8637.187051673802,0,0,2798.0625
3049,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.47753143310547,3.4076087474823,0,0,1,0,0.0011840000515803695,121163.23429811641,70960.86149686477,36610.26065432572,0,0,3886.6364308549473,0,1,2798.0625
3050,1.8195878633e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,281.4915039945822,41661,0,0,0,25.47753143310547,3.4076087474823,5.643648475778792,0,1,0,0.0013119999784976244,122372.38749219845,70777.07160292771,31632.657381604426,0,0,1000,0,1,2798.0625
3051,1.3646908975e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,211.1186279998042,31246,0,0,0,25.47753143310547,3.4076087474823,5.357145684210128,0,1,0,0.0013119999784976244,120479.10783318747,70946.06306903026,26663.436403929834,0,0,0,0,1,2798.0625
3052,1.3646908975e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,211.1186279998042,31246,0,0,0,25.47753143310547,3.4076087474823,5.357145684210128,0,1,0,0.0015219999477267265,118766.28152813768,71465.33331135783,21708.35481354564,0,0,0,0,1,2798.0625
3053,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.47753143310547,3.4076087474823,0,0,1,0,0.0015219999477267265,117241.81776039155,72327.33830034337,16779.94328223718,0,0,0,0.00963314587382493,0,2798.0625
3054,4.548969658e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,70.37287599477804,10415,0,0,0,26.403804779052734,5.639281272888184,4.267917909141484,0,1,0,0.001677999971434474,115913.14867391367,73520.02357127622,11911.352752707779,0,0,0,0.0028148604196441135,0,2595.229248046875
3055,2.0070057509e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,310.4851811453698,45952,0,0,0,26.403804779052734,5.639281272888184,5.741351764528866,0,1,0,0.001677999971434474,114787.0734849563,75027.6206888488,7224.552044508393,0,0,0,0.07098147287670521,1,2595.229248046875
3056,2.34272359e-7,Belize,NA,NA,148,smud_prop,15470069.331198437,3.62420963611341,536,0,0,0,26.403804779052734,5.639281272888184,1.531305466872124,0,1,0,0.001563000027090311,113869.60280505464,76831.59419495691,3520.588864997776,0,0,0,0,1,2595.229248046875
3057,4.0940726925e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,633.3558839994126,93737,0,1,0,26.403804779052734,5.639281272888184,6.452610128179141,0,0.933026709995982,0,0.001563000027090311,113165.8104142801,78911.62060715375,2051.9716494332692,0,0,1000,0,1,2595.229248046875
3058,3.55697610662e-4,Belize,NA,NA,148,smud_prop,15470069.331198437,5502.666697882769,814395,0,1,1,26.403804779052734,5.639281272888184,8.613169821435596,0,0.117888991715449,1,0.001972000114619732,112679.7002590122,81246.50064560413,2672.6480591894297,0,0,1000,0.03281616595322123,0,2595.229248046875
3059,5.9370877918e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,918.4715976455783,135934,0,1,0,26.702014923095703,6.209691047668457,6.82379915465548,0,0.014176590112773,0,0.001972000114619732,112414.09633227007,83265.97750461561,3120.773152012972,0,0,1000,0,0,2403.056884765625
3060,9.6231179904e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,1488.7030249379097,220328,0,1,0,26.702014923095703,6.209691047668457,7.306332066951996,0,0.084799665139589,0,0.001972000114619732,112370.5622391418,80845.85000229566,6392.963069176114,0,0,3887.1955369042394,0,0,2403.056884765625
3061,2.8230907388e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,436.7340945750022,64637,0,1,0,26.702014923095703,6.209691047668457,6.081611636011278,0,0.017145881363213,1,0.0015650000423192978,112549.35566977233,78665.97924529717,10970.47071606667,0,0,8638.867041602321,0,0,2403.056884765625
3062,1.8195878633e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,281.4915039945822,41661,1,1,0,26.702014923095703,6.209691047668457,5.643648475778792,0,0.117802374259034,1,0.0015650000423192978,112949.42082817793,78406.24835170349,15806.089923200669,0,0,13585.207349138043,0,0,2403.056884765625
3063,2.2744848292e-5,Belize,NA,NA,148,smud_prop,15470069.331198437,351.86438000483037,52076,1,1,0,26.702014923095703,6.209691047668457,5.866083790491526,0,0.007359409499338,0,0.001630999962799251,113568.41933020372,75119.27812936835,20719.887296714387,0,0,18562.56687852193,0,0,2403.056884765625
3064,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.391860961914062,2.732717037200928,0,0,0.013864417990935,0,0.001630999962799251,113653.52085077547,73791.53592862358,25667.00178277113,0,0,23550.46550207378,0,0,2350.689453125
3065,9.332211676e-6,Belize,NA,NA,148,smud_prop,15470069.331198437,144.36996164113958,21367,1,0,0,26.391860961914062,2.732717037200928,4.979281952567659,0,0.007273957859298,0,0.0018060000147670507,112975.67221574501,72783.75919621973,30631.294968464004,0,0,28543.217096744618,0,0,2350.689453125
3066,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,1,0,0,26.391860961914062,2.732717037200928,0,0,0,1,0.0018060000147670507,112516.14205713331,72109.36437634916,35605.58217995089,0,0,33538.61889777603,0,0,2350.689453125
3067,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,1,0,0,26.391860961914062,2.732717037200928,0,0,0,1,0.002133999951183796,112277.6110105782,71777.74905072594,40586.18894773861,0,0,38535.638122787896,0,0,2350.689453125
3068,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.391860961914062,2.732717037200928,0,0,0,0,0.002133999951183796,112261.48780888515,71793.66327759658,45571.04326466146,0,0,42941.90806092065,0,0,2350.689453125
3069,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,26.391860961914062,2.732717037200928,0,0,0,0,0.0018240000354126096,112467.86810412174,72156.87711399919,50558.888784841736,0,0,47468.623805486655,0,0,2350.689453125
3070,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.0018240000354126096,112895.53165076066,72862.19693965268,55548.91975625028,0,0,52084.00991314612,0,0,2160.300537109375
3071,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.00254400004632771,113541.97804129357,73899.82794905957,60540.595776838054,0,0,56766.06763005546,0,0,2160.300537109375
3072,0,Belize,NA,NA,148,smud_prop,15470069.331198437,0,0,0,0,0,25.973745346069336,0.031596645712852,0,0,0,0,0.00254400004632771,114403.49858440222,75256.02566524841,65533.5409385355,0,0,61499.33058167064,0,0,2160.300537109375
